,$\tilde{\beta}$,$\theta$
0,0.16696110367774963,-0.19766591489315033
1,0.1792588084936142,-0.31996583938598633
2,0.04288828372955322,-0.24984392523765564
3,0.1259070485830307,-0.309895396232605
4,0.09114887565374374,-0.22156187891960144
5,0.07113388180732727,-0.3730941116809845
6,0.07822071760892868,-0.32855814695358276
7,0.167191743850708,-0.3712482750415802
8,0.14525865018367767,-0.25157156586647034
9,-0.021790608763694763,-0.2153591811656952
10,0.06779465079307556,-0.24627046287059784
11,0.08700324594974518,-0.2574376165866852
12,0.1267901360988617,-0.3633643388748169
13,0.19701167941093445,-0.272236168384552
14,0.16716670989990234,-0.2800259292125702
15,0.2420300543308258,-0.22088146209716797
16,0.1563650667667389,-0.2849469482898712
17,0.08889958262443542,-0.26383960247039795
18,0.03073815256357193,-0.2667679488658905
19,0.09262573719024658,-0.331024169921875
20,0.08430390059947968,-0.3300631642341614
21,0.16240832209587097,-0.3033268451690674
22,0.17578727006912231,-0.3172767162322998
23,0.1042046844959259,-0.3375684320926666
24,0.24891604483127594,-0.3047037124633789
25,0.14824748039245605,-0.32225900888442993
26,0.0034793540835380554,-0.3337148427963257
27,0.09801190346479416,-0.30627602338790894
28,0.05910388380289078,-0.29398974776268005
29,0.1488390415906906,-0.16184809803962708
30,0.09351655840873718,-0.3582584261894226
31,0.15257757902145386,-0.2644440233707428
32,0.1441725194454193,-0.21271798014640808
33,0.1810442954301834,-0.3568728268146515
34,0.15538914501667023,-0.3203761875629425
35,0.10043041408061981,-0.23495540022850037
36,0.027442827820777893,-0.3547559976577759
37,0.09858478605747223,-0.2972778081893921
38,0.15524625778198242,-0.25758156180381775
39,0.07438498735427856,-0.24895930290222168
40,0.02572864294052124,-0.3508569002151489
41,0.1362151950597763,-0.2663978636264801
42,0.08395080268383026,-0.22144652903079987
43,0.1259181648492813,-0.22640661895275116
44,0.044688500463962555,-0.2539485692977905
45,0.12607985734939575,-0.15964186191558838
46,0.18600064516067505,-0.31618770956993103
47,0.20857930183410645,-0.2899414002895355
48,0.1759236752986908,-0.24073946475982666
49,0.0835057869553566,-0.32051873207092285
50,0.14836359024047852,-0.32627055048942566
51,0.09025712311267853,-0.2830345034599304
52,0.057049188762903214,-0.3295486569404602
53,0.0681566596031189,-0.2479134500026703
54,-0.007014527916908264,-0.24539974331855774
55,0.04091814160346985,-0.2768827974796295
56,0.07410464435815811,-0.22686347365379333
57,0.018607787787914276,-0.29666686058044434
58,0.10130937397480011,-0.34932267665863037
59,0.09651113301515579,-0.4054933190345764
60,0.1660880744457245,-0.3541184663772583
61,0.12184762954711914,-0.24288520216941833
62,0.23880119621753693,-0.372366726398468
63,0.1057724803686142,-0.31721919775009155
64,0.14649483561515808,-0.28105631470680237
65,0.07501920312643051,-0.3844476640224457
66,0.02012261003255844,-0.2594887614250183
67,0.16025617718696594,-0.1633945256471634
68,0.15954415500164032,-0.25127214193344116
69,0.1659035086631775,-0.26946544647216797
70,0.09010201692581177,-0.2141323685646057
71,0.1767292469739914,-0.27970027923583984
72,0.03491799533367157,-0.32509440183639526
73,0.11083745211362839,-0.3267723321914673
74,0.08544597029685974,-0.3415631353855133
75,0.14973019063472748,-0.3295297920703888
76,0.1653544008731842,-0.2526402473449707
77,0.12539611756801605,-0.2540077567100525
78,0.07580234110355377,-0.27282050251960754
79,0.09255766868591309,-0.32737550139427185
80,0.06734974682331085,-0.29845359921455383
81,0.1947755366563797,-0.2886072099208832
82,0.08422082662582397,-0.24269714951515198
83,0.0730389654636383,-0.30114221572875977
84,0.0823638066649437,-0.3438218832015991
85,0.2479296624660492,-0.34074869751930237
86,0.18180987238883972,-0.20955803990364075
87,0.18601995706558228,-0.2678944766521454
88,0.035450004041194916,-0.2657678723335266
89,0.08843813836574554,-0.2268037497997284
90,0.1350441575050354,-0.31253883242607117
91,0.015624843537807465,-0.3773718476295471
92,0.041534192860126495,-0.30299416184425354
93,0.06042846664786339,-0.3429040014743805
