,subject,parameter,value,ID
16843,14,$\theta$,-0.08937252312898636,01878
16844,15,$\theta$,-0.08973827958106995,02137
16845,16,$\theta$,-0.649281919002533,02366
16846,17,$\theta$,-0.25790897011756897,02427
16847,18,$\theta$,-0.5927172899246216,02559
16848,19,$\theta$,-0.589442253112793,02571
16849,20,$\theta$,0.08524558693170547,02625
16850,21,$\theta$,-0.03614277020096779,02628
16851,22,$\theta$,0.04805411770939827,02629
16852,23,$\theta$,0.06816428154706955,02654
16853,24,$\theta$,-0.15603835880756378,02656
16854,25,$\theta$,-0.08623859286308289,02684
16855,26,$\theta$,-0.18679988384246826,02719
16856,27,$\theta$,-0.8609849810600281,02747
16857,28,$\theta$,-0.3544190526008606,02750
16858,29,$\theta$,-0.12320426106452942,02796
16859,30,$\theta$,-0.01638776622712612,02797
16860,31,$\theta$,-0.015166431665420532,02820
16861,32,$\theta$,-0.30302953720092773,02916
16862,33,$\theta$,-0.2656702995300293,02935
16863,34,$\theta$,-0.028962090611457825,02948
16864,35,$\theta$,-0.8590695261955261,02965
16865,36,$\theta$,-0.4832988381385803,03016
16866,37,$\theta$,-0.14649638533592224,03028
16867,38,$\theta$,-0.3709539473056793,03029
16868,39,$\theta$,-0.15302689373493195,03092
16869,40,$\theta$,-0.07187554240226746,03257
16870,41,$\theta$,-0.4933927059173584,03262
16871,42,$\theta$,-0.4573180079460144,03362
16872,43,$\theta$,-0.35112547874450684,03379
16873,44,$\theta$,0.5384215712547302,03435
16874,45,$\theta$,-0.36982446908950806,12647
16875,1,$\theta$,-0.5800416469573975,00792
16876,2,$\theta$,-0.5240334272384644,00882
16877,3,$\theta$,-0.1675669550895691,01291
16878,4,$\theta$,-0.40219759941101074,01366
16879,5,$\theta$,-0.41668644547462463,01469
16880,6,$\theta$,-0.8440207242965698,01482
16881,7,$\theta$,-0.3873501718044281,01526
16882,8,$\theta$,-0.4753853976726532,01664
16883,9,$\theta$,-0.4738239049911499,01758
16884,10,$\theta$,-0.38097766041755676,01805
16885,11,$\theta$,0.38647595047950745,01807
16886,12,$\theta$,-0.7236943244934082,01841
16887,13,$\theta$,-0.3387818932533264,01876
16888,14,$\theta$,-0.1896679401397705,01878
16889,15,$\theta$,-0.7997132539749146,02137
16890,16,$\theta$,-0.4733632504940033,02366
16891,17,$\theta$,0.02042379230260849,02427
16892,18,$\theta$,-0.4936137795448303,02559
16893,19,$\theta$,-0.5197290778160095,02571
16894,20,$\theta$,-0.1976805180311203,02625
16895,21,$\theta$,0.19131380319595337,02628
16896,22,$\theta$,0.04561435803771019,02629
16897,23,$\theta$,0.21493971347808838,02654
16898,24,$\theta$,-0.013002067804336548,02656
16899,25,$\theta$,-0.24106964468955994,02684
16900,26,$\theta$,-0.16695386171340942,02719
16901,27,$\theta$,-0.965233564376831,02747
16902,28,$\theta$,-0.5538297891616821,02750
16903,29,$\theta$,-0.09036048501729965,02796
16904,30,$\theta$,-0.06355109065771103,02797
16905,31,$\theta$,-0.434215784072876,02820
16906,32,$\theta$,-0.2944760024547577,02916
16907,33,$\theta$,-0.20912966132164001,02935
16908,34,$\theta$,-0.20382747054100037,02948
16909,35,$\theta$,-1.046000599861145,02965
16910,36,$\theta$,-0.4576272964477539,03016
16911,37,$\theta$,-0.09347213059663773,03028
16912,38,$\theta$,-0.2650347948074341,03029
16913,39,$\theta$,-0.04257023334503174,03092
16914,40,$\theta$,-0.5700932145118713,03257
16915,41,$\theta$,-0.226080521941185,03262
16916,42,$\theta$,-0.15498238801956177,03362
16917,43,$\theta$,-0.5125318765640259,03379
16918,44,$\theta$,0.4018993675708771,03435
16919,45,$\theta$,-0.2581688463687897,12647
16920,1,$\theta$,-0.29984402656555176,00792
16921,2,$\theta$,-0.3772445619106293,00882
16922,3,$\theta$,-0.2353798747062683,01291
16923,4,$\theta$,-0.13841572403907776,01366
16924,5,$\theta$,-0.12336792051792145,01469
16925,6,$\theta$,-1.1955523490905762,01482
16926,7,$\theta$,-0.43213093280792236,01526
16927,8,$\theta$,-0.5198155641555786,01664
16928,9,$\theta$,-0.4478394389152527,01758
16929,10,$\theta$,-0.5221260786056519,01805
16930,11,$\theta$,0.24954929947853088,01807
16931,12,$\theta$,-0.38116466999053955,01841
16932,13,$\theta$,-0.35493364930152893,01876
16933,14,$\theta$,-0.07793889939785004,01878
16934,15,$\theta$,-0.2694651782512665,02137
16935,16,$\theta$,-0.5891878604888916,02366
16936,17,$\theta$,-0.1578592211008072,02427
16937,18,$\theta$,-0.5106156468391418,02559
16938,19,$\theta$,-0.19260190427303314,02571
16939,20,$\theta$,-0.007756664417684078,02625
16940,21,$\theta$,-0.08421045541763306,02628
16941,22,$\theta$,0.3098905682563782,02629
16942,23,$\theta$,0.24853429198265076,02654
16943,24,$\theta$,-0.22200661897659302,02656
16944,25,$\theta$,-0.40335214138031006,02684
16945,26,$\theta$,-0.20454229414463043,02719
16946,27,$\theta$,-0.7206363081932068,02747
16947,28,$\theta$,-0.4879644215106964,02750
16948,29,$\theta$,0.2121095061302185,02796
16949,30,$\theta$,-0.06910185515880585,02797
16950,31,$\theta$,-0.05442820489406586,02820
16951,32,$\theta$,-0.4950004816055298,02916
16952,33,$\theta$,-0.12912747263908386,02935
16953,34,$\theta$,-0.2200762927532196,02948
16954,35,$\theta$,-0.9923882484436035,02965
16955,36,$\theta$,-0.9494290351867676,03016
16956,37,$\theta$,0.10386918485164642,03028
16957,38,$\theta$,-0.3224891424179077,03029
16958,39,$\theta$,-0.13490957021713257,03092
16959,40,$\theta$,-0.4183805584907532,03257
16960,41,$\theta$,-0.38361382484436035,03262
16961,42,$\theta$,-0.20191165804862976,03362
16962,43,$\theta$,-0.36766430735588074,03379
16963,44,$\theta$,0.46066775918006897,03435
16964,45,$\theta$,-0.23883973062038422,12647
16965,1,$\theta$,-0.5868099927902222,00792
16966,2,$\theta$,-0.6639169454574585,00882
16967,3,$\theta$,-0.3091605305671692,01291
16968,4,$\theta$,-0.15962356328964233,01366
16969,5,$\theta$,-0.3057044446468353,01469
16970,6,$\theta$,-0.7441074252128601,01482
16971,7,$\theta$,-0.3142980635166168,01526
16972,8,$\theta$,-0.4426592290401459,01664
16973,9,$\theta$,-0.4033142924308777,01758
16974,10,$\theta$,-0.4291777014732361,01805
16975,11,$\theta$,0.49624407291412354,01807
16976,12,$\theta$,-0.6926304697990417,01841
16977,13,$\theta$,-0.2677561938762665,01876
16978,14,$\theta$,-0.28418129682540894,01878
16979,15,$\theta$,-0.359171062707901,02137
16980,16,$\theta$,-0.2946168780326843,02366
16981,17,$\theta$,-0.2783793807029724,02427
16982,18,$\theta$,-0.3487049341201782,02559
16983,19,$\theta$,-0.5227886438369751,02571
16984,20,$\theta$,0.01097329892218113,02625
16985,21,$\theta$,-0.24904370307922363,02628
16986,22,$\theta$,-0.2015151083469391,02629
16987,23,$\theta$,-0.04021406173706055,02654
16988,24,$\theta$,-0.20821622014045715,02656
16989,25,$\theta$,-0.25592029094696045,02684
16990,26,$\theta$,-0.23103481531143188,02719
16991,27,$\theta$,-0.9172455072402954,02747
16992,28,$\theta$,-0.3597358465194702,02750
16993,29,$\theta$,-0.1325007826089859,02796
16994,30,$\theta$,0.1345161348581314,02797
16995,31,$\theta$,-0.24305635690689087,02820
16996,32,$\theta$,-0.3942898213863373,02916
16997,33,$\theta$,-0.12098047137260437,02935
16998,34,$\theta$,-0.045642778277397156,02948
16999,35,$\theta$,-1.0435365438461304,02965
17000,36,$\theta$,-0.5939722061157227,03016
17001,37,$\theta$,0.09605412185192108,03028
17002,38,$\theta$,-0.5995869636535645,03029
17003,39,$\theta$,0.20701858401298523,03092
17004,40,$\theta$,-0.40003037452697754,03257
17005,41,$\theta$,-0.5061955451965332,03262
17006,42,$\theta$,-0.3449811339378357,03362
17007,43,$\theta$,-0.5806996822357178,03379
17008,44,$\theta$,0.3543076813220978,03435
17009,45,$\theta$,-0.009033262729644775,12647
17010,1,$\theta$,-0.2239566594362259,00792
17011,2,$\theta$,-0.4590514600276947,00882
17012,3,$\theta$,-0.20256148278713226,01291
17013,4,$\theta$,-0.3158116936683655,01366
17014,5,$\theta$,-0.3726128339767456,01469
17015,6,$\theta$,-1.118574857711792,01482
17016,7,$\theta$,-0.31009942293167114,01526
17017,8,$\theta$,-0.5824700593948364,01664
17018,9,$\theta$,-0.479666531085968,01758
17019,10,$\theta$,-0.4439539611339569,01805
17020,11,$\theta$,0.318875789642334,01807
17021,12,$\theta$,-0.8684893846511841,01841
17022,13,$\theta$,-0.3135736584663391,01876
17023,14,$\theta$,-0.06753614544868469,01878
17024,15,$\theta$,-0.6929845809936523,02137
17025,16,$\theta$,-0.5265513062477112,02366
17026,17,$\theta$,-0.3106115460395813,02427
17027,18,$\theta$,-0.3861503005027771,02559
17028,19,$\theta$,-0.29521456360816956,02571
17029,20,$\theta$,-0.007626660168170929,02625
17030,21,$\theta$,0.12208537012338638,02628
17031,22,$\theta$,-0.28323161602020264,02629
17032,23,$\theta$,0.19480833411216736,02654
17033,24,$\theta$,-0.16509753465652466,02656
17034,25,$\theta$,-0.22643043100833893,02684
17035,26,$\theta$,0.0929059237241745,02719
17036,27,$\theta$,-1.049112319946289,02747
17037,28,$\theta$,-0.5738028287887573,02750
17038,29,$\theta$,0.11078573763370514,02796
17039,30,$\theta$,-0.07087934017181396,02797
17040,31,$\theta$,-0.1531362235546112,02820
17041,32,$\theta$,-0.3116665184497833,02916
17042,33,$\theta$,-0.03704693913459778,02935
17043,34,$\theta$,-0.0008397102355957031,02948
17044,35,$\theta$,-1.0521788597106934,02965
17045,36,$\theta$,-0.75100177526474,03016
17046,37,$\theta$,-0.046529095619916916,03028
17047,38,$\theta$,-0.39172789454460144,03029
17048,39,$\theta$,-0.1551891267299652,03092
17049,40,$\theta$,-0.20410437881946564,03257
17050,41,$\theta$,-0.26051315665245056,03262
17051,42,$\theta$,-0.1097106859087944,03362
17052,43,$\theta$,0.024039536714553833,03379
17053,44,$\theta$,0.2656969428062439,03435
17054,45,$\theta$,-0.19029735028743744,12647
17055,1,$\theta$,-0.5199726819992065,00792
17056,2,$\theta$,-0.36928436160087585,00882
17057,3,$\theta$,0.10978037118911743,01291
17058,4,$\theta$,-0.14049696922302246,01366
17059,5,$\theta$,-0.33693355321884155,01469
17060,6,$\theta$,-1.0240583419799805,01482
17061,7,$\theta$,-0.5098690986633301,01526
17062,8,$\theta$,-0.6501615643501282,01664
17063,9,$\theta$,-0.28542280197143555,01758
17064,10,$\theta$,-0.20325905084609985,01805
17065,11,$\theta$,0.3602433502674103,01807
17066,12,$\theta$,-0.6607508659362793,01841
17067,13,$\theta$,-0.13864368200302124,01876
17068,14,$\theta$,0.04826512932777405,01878
17069,15,$\theta$,-0.6048264503479004,02137
17070,16,$\theta$,-0.24339120090007782,02366
17071,17,$\theta$,-0.2816915512084961,02427
17072,18,$\theta$,-0.5575149059295654,02559
17073,19,$\theta$,-0.3215528428554535,02571
17074,20,$\theta$,0.12469006329774857,02625
17075,21,$\theta$,-0.29271090030670166,02628
17076,22,$\theta$,-0.039546143263578415,02629
17077,23,$\theta$,-0.16633406281471252,02654
17078,24,$\theta$,-0.19471555948257446,02656
17079,25,$\theta$,-0.24033868312835693,02684
17080,26,$\theta$,-0.2948263883590698,02719
17081,27,$\theta$,-0.9511673450469971,02747
17082,28,$\theta$,-0.6019521951675415,02750
17083,29,$\theta$,-0.037472762167453766,02796
17084,30,$\theta$,0.24195905029773712,02797
17085,31,$\theta$,-0.2686917781829834,02820
17086,32,$\theta$,-0.39708566665649414,02916
17087,33,$\theta$,-0.3702942132949829,02935
17088,34,$\theta$,-0.07394294440746307,02948
17089,35,$\theta$,-0.9782842993736267,02965
17090,36,$\theta$,-0.7140985727310181,03016
17091,37,$\theta$,-0.1434413641691208,03028
17092,38,$\theta$,-0.6610186696052551,03029
17093,39,$\theta$,-0.21207596361637115,03092
17094,40,$\theta$,-0.5292749404907227,03257
17095,41,$\theta$,-0.24140766263008118,03262
17096,42,$\theta$,0.015097975730895996,03362
17097,43,$\theta$,-0.31725752353668213,03379
17098,44,$\theta$,0.39257320761680603,03435
17099,45,$\theta$,-0.5068592429161072,12647
17100,1,$\theta$,-0.9293594360351562,00792
17101,2,$\theta$,-0.4479374587535858,00882
17102,3,$\theta$,-0.20429271459579468,01291
17103,4,$\theta$,-0.15962371230125427,01366
17104,5,$\theta$,-0.32863712310791016,01469
17105,6,$\theta$,-0.909618616104126,01482
17106,7,$\theta$,-0.41659799218177795,01526
17107,8,$\theta$,-0.6197025775909424,01664
17108,9,$\theta$,-0.4627537131309509,01758
17109,10,$\theta$,-0.44198891520500183,01805
17110,11,$\theta$,0.6429237127304077,01807
17111,12,$\theta$,-0.7851797342300415,01841
17112,13,$\theta$,-0.0887577086687088,01876
17113,14,$\theta$,-0.19033001363277435,01878
17114,15,$\theta$,-0.35136377811431885,02137
17115,16,$\theta$,-0.3126114010810852,02366
17116,17,$\theta$,-0.351988285779953,02427
17117,18,$\theta$,-0.6581928730010986,02559
17118,19,$\theta$,-0.4171646237373352,02571
17119,20,$\theta$,0.11305760592222214,02625
17120,21,$\theta$,0.019132748246192932,02628
17121,22,$\theta$,0.022600207477808,02629
17122,23,$\theta$,0.0062020570039749146,02654
17123,24,$\theta$,-0.03392413631081581,02656
17124,25,$\theta$,-0.5624861121177673,02684
17125,26,$\theta$,-0.14496010541915894,02719
17126,27,$\theta$,-0.8829668164253235,02747
17127,28,$\theta$,-0.7531114220619202,02750
17128,29,$\theta$,0.1923501193523407,02796
17129,30,$\theta$,-0.28548336029052734,02797
17130,31,$\theta$,-0.49278855323791504,02820
17131,32,$\theta$,-0.42378827929496765,02916
17132,33,$\theta$,-0.0522477924823761,02935
17133,34,$\theta$,-0.1694587618112564,02948
17134,35,$\theta$,-0.9471532106399536,02965
17135,36,$\theta$,-0.6486886739730835,03016
17136,37,$\theta$,-0.07676106691360474,03028
17137,38,$\theta$,-0.3874480128288269,03029
17138,39,$\theta$,-0.11068917065858841,03092
17139,40,$\theta$,-0.05785229802131653,03257
17140,41,$\theta$,-0.3666256070137024,03262
17141,42,$\theta$,-0.11124640703201294,03362
17142,43,$\theta$,-0.3017597198486328,03379
17143,44,$\theta$,0.629163384437561,03435
17144,45,$\theta$,0.24575546383857727,12647
17145,1,$\theta$,-0.5613212585449219,00792
17146,2,$\theta$,-0.507598876953125,00882
17147,3,$\theta$,-0.22886064648628235,01291
17148,4,$\theta$,-0.0700984001159668,01366
17149,5,$\theta$,-0.4804006814956665,01469
17150,6,$\theta$,-0.6267569661140442,01482
17151,7,$\theta$,-0.3700612187385559,01526
17152,8,$\theta$,-0.6874633431434631,01664
17153,9,$\theta$,-0.39259445667266846,01758
17154,10,$\theta$,-0.48486220836639404,01805
17155,11,$\theta$,0.10432255268096924,01807
17156,12,$\theta$,-0.543167233467102,01841
17157,13,$\theta$,-0.5766688585281372,01876
17158,14,$\theta$,-0.3687114715576172,01878
17159,15,$\theta$,-0.45266860723495483,02137
17160,16,$\theta$,-0.4051506221294403,02366
17161,17,$\theta$,-0.005286939442157745,02427
17162,18,$\theta$,-0.5115188956260681,02559
17163,19,$\theta$,-0.5362893342971802,02571
17164,20,$\theta$,0.01785513013601303,02625
17165,21,$\theta$,0.1545524001121521,02628
17166,22,$\theta$,-0.02956501394510269,02629
17167,23,$\theta$,0.14663216471672058,02654
17168,24,$\theta$,0.2167021930217743,02656
17169,25,$\theta$,0.07354485988616943,02684
17170,26,$\theta$,-0.3394418954849243,02719
17171,27,$\theta$,-0.6720340251922607,02747
17172,28,$\theta$,-0.5940358638763428,02750
17173,29,$\theta$,-0.2542843818664551,02796
17174,30,$\theta$,0.1461978405714035,02797
17175,31,$\theta$,-0.3595500588417053,02820
17176,32,$\theta$,-0.3707319498062134,02916
17177,33,$\theta$,-0.1776277720928192,02935
17178,34,$\theta$,-0.1672792285680771,02948
17179,35,$\theta$,-1.1797654628753662,02965
17180,36,$\theta$,-0.723578155040741,03016
17181,37,$\theta$,0.07771134376525879,03028
17182,38,$\theta$,-0.34494447708129883,03029
17183,39,$\theta$,-0.22699929773807526,03092
17184,40,$\theta$,-0.12296903133392334,03257
17185,41,$\theta$,-0.18509884178638458,03262
17186,42,$\theta$,-0.2716538608074188,03362
17187,43,$\theta$,-0.44585415720939636,03379
17188,44,$\theta$,0.41046586632728577,03435
17189,45,$\theta$,0.01999145746231079,12647
17190,1,$\theta$,-0.4698558747768402,00792
17191,2,$\theta$,-0.5076797604560852,00882
17192,3,$\theta$,-0.40965306758880615,01291
17193,4,$\theta$,-0.22259314358234406,01366
17194,5,$\theta$,-0.366834819316864,01469
17195,6,$\theta$,-0.9945495128631592,01482
17196,7,$\theta$,-0.3638380467891693,01526
17197,8,$\theta$,-0.6788185238838196,01664
17198,9,$\theta$,-0.1641537994146347,01758
17199,10,$\theta$,-0.44741588830947876,01805
17200,11,$\theta$,0.1024533212184906,01807
17201,12,$\theta$,-0.7256633043289185,01841
17202,13,$\theta$,-0.12874126434326172,01876
17203,14,$\theta$,-0.062205567955970764,01878
17204,15,$\theta$,-0.3761371076107025,02137
17205,16,$\theta$,-0.6517081260681152,02366
17206,17,$\theta$,-0.1401478350162506,02427
17207,18,$\theta$,-0.5419864654541016,02559
17208,19,$\theta$,-0.6156063079833984,02571
17209,20,$\theta$,0.17346617579460144,02625
17210,21,$\theta$,0.09621736407279968,02628
17211,22,$\theta$,-0.039704516530036926,02629
17212,23,$\theta$,0.1282409280538559,02654
17213,24,$\theta$,0.08690103143453598,02656
17214,25,$\theta$,-0.39401063323020935,02684
17215,26,$\theta$,-0.2133830487728119,02719
17216,27,$\theta$,-0.7239955067634583,02747
17217,28,$\theta$,-0.4553791880607605,02750
17218,29,$\theta$,-0.26900291442871094,02796
17219,30,$\theta$,-0.026936274021863937,02797
17220,31,$\theta$,-0.08590966463088989,02820
17221,32,$\theta$,-0.2967185974121094,02916
17222,33,$\theta$,-0.15684373676776886,02935
17223,34,$\theta$,-0.023568451404571533,02948
17224,35,$\theta$,-1.077262043952942,02965
17225,36,$\theta$,-0.6263083219528198,03016
17226,37,$\theta$,-0.11774766445159912,03028
17227,38,$\theta$,-0.4868597090244293,03029
17228,39,$\theta$,-0.09902267158031464,03092
17229,40,$\theta$,0.04063606262207031,03257
17230,41,$\theta$,-0.17783614993095398,03262
17231,42,$\theta$,-0.161051943898201,03362
17232,43,$\theta$,-0.2840045094490051,03379
17233,44,$\theta$,0.363558292388916,03435
17234,45,$\theta$,-0.2022686004638672,12647
17235,1,$\theta$,-0.6969664096832275,00792
17236,2,$\theta$,-0.2852698862552643,00882
17237,3,$\theta$,-0.3022458553314209,01291
17238,4,$\theta$,-0.2708311975002289,01366
17239,5,$\theta$,-0.3938838839530945,01469
17240,6,$\theta$,-0.7523311376571655,01482
17241,7,$\theta$,-0.504447340965271,01526
17242,8,$\theta$,-0.5567892789840698,01664
17243,9,$\theta$,-0.4912234842777252,01758
17244,10,$\theta$,-0.5053792595863342,01805
17245,11,$\theta$,0.5430452823638916,01807
17246,12,$\theta$,-0.5784791111946106,01841
17247,13,$\theta$,-0.12821093201637268,01876
17248,14,$\theta$,-0.18204355239868164,01878
17249,15,$\theta$,-0.4128989577293396,02137
17250,16,$\theta$,-0.5859947204589844,02366
17251,17,$\theta$,-0.1937095820903778,02427
17252,18,$\theta$,-0.5564334392547607,02559
17253,19,$\theta$,-0.317595511674881,02571
17254,20,$\theta$,0.001232845475897193,02625
17255,21,$\theta$,-0.16236796975135803,02628
17256,22,$\theta$,0.059036362916231155,02629
17257,23,$\theta$,0.4346177279949188,02654
17258,24,$\theta$,0.0999642089009285,02656
17259,25,$\theta$,-0.309764564037323,02684
17260,26,$\theta$,-0.047379836440086365,02719
17261,27,$\theta$,-0.6358240842819214,02747
17262,28,$\theta$,-0.6733930110931396,02750
17263,29,$\theta$,-0.17249974608421326,02796
17264,30,$\theta$,0.11389301717281342,02797
17265,31,$\theta$,-0.07196135818958282,02820
17266,32,$\theta$,-0.4762936532497406,02916
17267,33,$\theta$,-0.42246705293655396,02935
17268,34,$\theta$,-0.3094666004180908,02948
17269,35,$\theta$,-1.067108392715454,02965
17270,36,$\theta$,-0.9598835110664368,03016
17271,37,$\theta$,0.07185566425323486,03028
17272,38,$\theta$,-0.5234036445617676,03029
17273,39,$\theta$,-0.2769964933395386,03092
17274,40,$\theta$,-0.30030548572540283,03257
17275,41,$\theta$,-0.36898815631866455,03262
17276,42,$\theta$,-0.07552999258041382,03362
17277,43,$\theta$,-0.3507027328014374,03379
17278,44,$\theta$,0.40069708228111267,03435
17279,45,$\theta$,-0.4652145504951477,12647
17280,1,$\theta$,-0.688828706741333,00792
17281,2,$\theta$,-0.599198579788208,00882
17282,3,$\theta$,-0.29889535903930664,01291
17283,4,$\theta$,-0.29813146591186523,01366
17284,5,$\theta$,-0.5459527969360352,01469
17285,6,$\theta$,-0.8089326024055481,01482
17286,7,$\theta$,-0.29598894715309143,01526
17287,8,$\theta$,-0.5544880628585815,01664
17288,9,$\theta$,-0.4069308042526245,01758
17289,10,$\theta$,-0.43780970573425293,01805
17290,11,$\theta$,0.14478904008865356,01807
17291,12,$\theta$,-0.6664455533027649,01841
17292,13,$\theta$,-0.26064473390579224,01876
17293,14,$\theta$,-0.25581133365631104,01878
17294,15,$\theta$,-0.4360232651233673,02137
17295,16,$\theta$,-0.8388875722885132,02366
17296,17,$\theta$,-0.013483159244060516,02427
17297,18,$\theta$,-0.5599635243415833,02559
17298,19,$\theta$,-0.6043155193328857,02571
17299,20,$\theta$,0.13896512985229492,02625
17300,21,$\theta$,0.009373284876346588,02628
17301,22,$\theta$,-0.29413214325904846,02629
17302,23,$\theta$,0.055283620953559875,02654
17303,24,$\theta$,-0.14840766787528992,02656
17304,25,$\theta$,-0.2668289840221405,02684
17305,26,$\theta$,0.07790006697177887,02719
17306,27,$\theta$,-0.9186375141143799,02747
17307,28,$\theta$,-0.3941929340362549,02750
17308,29,$\theta$,-0.13547784090042114,02796
17309,30,$\theta$,-0.020257746800780296,02797
17310,31,$\theta$,-0.18208415806293488,02820
17311,32,$\theta$,-0.2170609086751938,02916
17312,33,$\theta$,-0.2914246916770935,02935
17313,34,$\theta$,-0.24899986386299133,02948
17314,35,$\theta$,-0.7574405670166016,02965
17315,36,$\theta$,-0.7972015142440796,03016
17316,37,$\theta$,-0.17466144263744354,03028
17317,38,$\theta$,-0.3472883999347687,03029
17318,39,$\theta$,-0.16060884296894073,03092
17319,40,$\theta$,-0.4557618796825409,03257
17320,41,$\theta$,-0.22852349281311035,03262
17321,42,$\theta$,-0.0034037232398986816,03362
17322,43,$\theta$,-0.3521803021430969,03379
17323,44,$\theta$,0.35174044966697693,03435
17324,45,$\theta$,-0.1385539174079895,12647
17325,1,$\theta$,-0.3200509250164032,00792
17326,2,$\theta$,-0.5496386289596558,00882
17327,3,$\theta$,-0.3865836262702942,01291
17328,4,$\theta$,-0.3298901617527008,01366
17329,5,$\theta$,-0.3831409811973572,01469
17330,6,$\theta$,-0.8077303171157837,01482
17331,7,$\theta$,-0.2563139498233795,01526
17332,8,$\theta$,-0.3681787848472595,01664
17333,9,$\theta$,-0.22608287632465363,01758
17334,10,$\theta$,-0.4366614520549774,01805
17335,11,$\theta$,0.34114381670951843,01807
17336,12,$\theta$,-0.6741564273834229,01841
17337,13,$\theta$,-0.3755454421043396,01876
17338,14,$\theta$,-0.050978437066078186,01878
17339,15,$\theta$,-0.23031611740589142,02137
17340,16,$\theta$,-0.28681182861328125,02366
17341,17,$\theta$,-0.20687034726142883,02427
17342,18,$\theta$,-0.7173817753791809,02559
17343,19,$\theta$,-0.3648868501186371,02571
17344,20,$\theta$,-0.013689616695046425,02625
17345,21,$\theta$,-0.01286497712135315,02628
17346,22,$\theta$,-0.2669110894203186,02629
17347,23,$\theta$,0.19876539707183838,02654
17348,24,$\theta$,-0.3586186468601227,02656
17349,25,$\theta$,-0.3045319616794586,02684
17350,26,$\theta$,-0.15108658373355865,02719
17351,27,$\theta$,-0.6613157987594604,02747
17352,28,$\theta$,-0.5845659375190735,02750
17353,29,$\theta$,0.08154402673244476,02796
17354,30,$\theta$,-0.32793527841567993,02797
17355,31,$\theta$,-0.03297606110572815,02820
17356,32,$\theta$,-0.24626639485359192,02916
17357,33,$\theta$,-0.31963256001472473,02935
17358,34,$\theta$,-0.18208807706832886,02948
17359,35,$\theta$,-0.8230552077293396,02965
17360,36,$\theta$,-0.39470285177230835,03016
17361,37,$\theta$,-0.36705446243286133,03028
17362,38,$\theta$,-0.41629475355148315,03029
17363,39,$\theta$,-0.07803018391132355,03092
17364,40,$\theta$,0.07112151384353638,03257
17365,41,$\theta$,-0.3817285895347595,03262
17366,42,$\theta$,-0.20208558440208435,03362
17367,43,$\theta$,-0.3861793279647827,03379
17368,44,$\theta$,0.2540252208709717,03435
17369,45,$\theta$,-0.3534727692604065,12647
17370,1,$\theta$,-0.2793782949447632,00792
17371,2,$\theta$,-0.4116877317428589,00882
17372,3,$\theta$,-0.27235424518585205,01291
17373,4,$\theta$,-0.3295983076095581,01366
17374,5,$\theta$,-0.003995835781097412,01469
17375,6,$\theta$,-0.9995730519294739,01482
17376,7,$\theta$,-0.6299043893814087,01526
17377,8,$\theta$,-0.5166865587234497,01664
17378,9,$\theta$,-0.3020363748073578,01758
17379,10,$\theta$,-0.30014947056770325,01805
17380,11,$\theta$,0.32979995012283325,01807
17381,12,$\theta$,-0.4714290499687195,01841
17382,13,$\theta$,-0.07147212326526642,01876
17383,14,$\theta$,-0.3451727330684662,01878
17384,15,$\theta$,-0.25917911529541016,02137
17385,16,$\theta$,-0.6640540361404419,02366
17386,17,$\theta$,-0.053770940750837326,02427
17387,18,$\theta$,-0.5292328000068665,02559
17388,19,$\theta$,-0.3182235360145569,02571
17389,20,$\theta$,0.1073884442448616,02625
17390,21,$\theta$,-0.18668517470359802,02628
17391,22,$\theta$,0.15766064822673798,02629
17392,23,$\theta$,0.09797365218400955,02654
17393,24,$\theta$,-0.11320574581623077,02656
17394,25,$\theta$,-0.4235854744911194,02684
17395,26,$\theta$,-0.39326414465904236,02719
17396,27,$\theta$,-0.7216380834579468,02747
17397,28,$\theta$,-0.44891366362571716,02750
17398,29,$\theta$,0.16067233681678772,02796
17399,30,$\theta$,0.10655567049980164,02797
17400,31,$\theta$,-0.17221787571907043,02820
17401,32,$\theta$,-0.6049746870994568,02916
17402,33,$\theta$,-0.1555490344762802,02935
17403,34,$\theta$,-0.08847612142562866,02948
17404,35,$\theta$,-0.8431791663169861,02965
17405,36,$\theta$,-0.675706684589386,03016
17406,37,$\theta$,-0.23248223960399628,03028
17407,38,$\theta$,-0.3122175931930542,03029
17408,39,$\theta$,0.05752704665064812,03092
17409,40,$\theta$,-0.4772910475730896,03257
17410,41,$\theta$,-0.27828699350357056,03262
17411,42,$\theta$,-0.30241870880126953,03362
17412,43,$\theta$,-0.8414603471755981,03379
17413,44,$\theta$,0.4266451597213745,03435
17414,45,$\theta$,-0.29780083894729614,12647
17415,1,$\theta$,-0.6683206558227539,00792
17416,2,$\theta$,-0.3816869258880615,00882
17417,3,$\theta$,-0.21361930668354034,01291
17418,4,$\theta$,-0.2808547019958496,01366
17419,5,$\theta$,-0.10273420810699463,01469
17420,6,$\theta$,-0.9350457191467285,01482
17421,7,$\theta$,-0.4844149947166443,01526
17422,8,$\theta$,-0.47308751940727234,01664
17423,9,$\theta$,-0.486331045627594,01758
17424,10,$\theta$,-0.39489826560020447,01805
17425,11,$\theta$,0.28416699171066284,01807
17426,12,$\theta$,-0.5975074768066406,01841
17427,13,$\theta$,-0.09119565784931183,01876
17428,14,$\theta$,-0.09533192217350006,01878
17429,15,$\theta$,-0.27794191241264343,02137
