,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,10.876337051391602,4.811694622039795,3.4861605167388916
1,11.379912376403809,8.69192123413086,2.333770751953125
2,10.454547882080078,5.888742446899414,1.9741766452789307
3,11.622599601745605,9.871196746826172,3.1141724586486816
4,12.404786109924316,8.955286979675293,1.6406927108764648
5,9.906968116760254,8.262978553771973,2.425466299057007
6,9.08942699432373,5.990174293518066,2.5399787425994873
7,12.448925971984863,7.337067604064941,2.2897191047668457
8,12.976634979248047,8.23267650604248,3.0998423099517822
9,10.79455280303955,6.224252700805664,2.252903938293457
10,12.228763580322266,9.062756538391113,2.9105122089385986
11,8.964393615722656,7.55290412902832,3.3528854846954346
12,8.28725814819336,6.929569721221924,2.5139667987823486
13,9.870024681091309,8.590128898620605,2.3019423484802246
14,11.992063522338867,4.515935897827148,2.0911355018615723
15,14.829268455505371,8.186904907226562,2.3166728019714355
16,12.749285697937012,8.065634727478027,1.8453872203826904
17,10.152535438537598,7.773610591888428,2.320336103439331
18,13.024529457092285,8.624580383300781,2.4082343578338623
19,10.524808883666992,8.190467834472656,3.228865385055542
20,15.321219444274902,6.222268581390381,2.6504766941070557
21,12.508891105651855,5.589871883392334,2.431023120880127
22,15.73900318145752,8.634435653686523,2.121227979660034
23,7.140921115875244,6.933815002441406,2.0488998889923096
24,12.338335037231445,8.937686920166016,2.9878571033477783
25,10.784836769104004,8.116236686706543,2.7646305561065674
26,14.985441207885742,7.848878860473633,2.0250768661499023
27,11.733579635620117,5.527746200561523,2.379248857498169
28,13.876398086547852,8.536489486694336,2.0674264430999756
29,11.457225799560547,6.541109085083008,2.3590409755706787
30,13.478729248046875,8.614211082458496,2.6148383617401123
31,12.357711791992188,7.568783283233643,1.9493818283081055
32,11.724393844604492,5.426162242889404,2.304767608642578
33,10.596012115478516,8.12018871307373,2.0633792877197266
34,16.927522659301758,6.783303737640381,2.197021484375
35,11.6271390914917,7.315312385559082,2.016669273376465
36,9.405414581298828,9.06535816192627,2.009474039077759
37,12.787030220031738,6.914331912994385,2.031449317932129
38,7.848519325256348,7.388999938964844,1.7132419347763062
39,10.0858154296875,7.794871807098389,2.4332406520843506
40,10.56035041809082,8.05871295928955,1.4771062135696411
41,12.8516845703125,9.696106910705566,2.2623062133789062
42,14.813236236572266,6.445037364959717,2.77275013923645
43,8.50631046295166,7.319443702697754,2.1174869537353516
44,13.454187393188477,8.433247566223145,2.2330660820007324
45,8.565056800842285,6.442123889923096,2.2438292503356934
46,9.215619087219238,7.434511184692383,2.562962770462036
47,12.044057846069336,8.662798881530762,2.1591827869415283
48,13.058953285217285,8.055580139160156,2.5882835388183594
49,11.515727043151855,7.6740803718566895,2.3516130447387695
50,13.137765884399414,6.9749321937561035,2.1559958457946777
51,10.043548583984375,7.6111602783203125,1.8542886972427368
52,13.110815048217773,6.192060470581055,1.7278952598571777
53,16.25213050842285,6.277653217315674,2.6925711631774902
54,15.040477752685547,6.028637886047363,1.721734642982483
55,12.83981990814209,7.326431751251221,2.5974678993225098
56,15.65012264251709,6.706264495849609,2.420234203338623
57,8.739645004272461,6.456748008728027,2.221461772918701
58,15.113484382629395,7.794384956359863,1.587142825126648
59,11.792266845703125,7.390738487243652,2.5099687576293945
60,13.286152839660645,6.305848121643066,2.75844407081604
61,11.320950508117676,7.794929504394531,3.272778034210205
62,13.379389762878418,8.797476768493652,3.3181746006011963
63,8.354902267456055,8.845794677734375,3.0420594215393066
64,16.44161605834961,7.167500019073486,3.2424254417419434
65,7.88843297958374,6.5504679679870605,2.2828209400177
66,11.1545991897583,9.092058181762695,1.7969921827316284
67,11.589157104492188,7.312681674957275,2.0575428009033203
68,21.49704360961914,6.612471580505371,2.425246238708496
69,12.014589309692383,7.269042491912842,3.96699857711792
70,9.28348159790039,11.347122192382812,2.6722605228424072
71,10.393769264221191,10.145332336425781,3.104978084564209
72,13.936751365661621,5.7194695472717285,1.4534533023834229
73,10.219378471374512,7.256641864776611,2.298281192779541
74,11.404484748840332,7.5626397132873535,2.7800188064575195
75,11.503076553344727,6.925875663757324,1.568691611289978
76,12.133835792541504,8.964889526367188,2.097500801086426
77,9.07036304473877,6.2040205001831055,2.31264591217041
78,10.392905235290527,7.152128219604492,2.851841449737549
79,11.941959381103516,8.935972213745117,1.6312111616134644
