,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,0.7014185190200806,-0.3820456564426422,-3.831993341445923
1,0.6417357921600342,-0.4593397378921509,-3.8239901065826416
2,0.6960306167602539,-0.4263871908187866,-3.763179302215576
3,0.6297131776809692,-0.31595659255981445,-3.7499308586120605
4,0.6457046270370483,-0.41653040051460266,-3.77864408493042
5,0.6577390432357788,-0.337357759475708,-3.735415458679199
6,0.6283624768257141,-0.3749338388442993,-3.834611654281616
7,0.6317452192306519,-0.39178240299224854,-3.7224361896514893
8,0.6476215720176697,-0.39159008860588074,-3.6686716079711914
9,0.621268630027771,-0.3617848753929138,-3.7714359760284424
10,0.6556623578071594,-0.39954566955566406,-3.860473155975342
11,0.6348604559898376,-0.4123428463935852,-3.819211483001709
12,0.7111323475837708,-0.439755380153656,-3.8052170276641846
13,0.6889446377754211,-0.43426546454429626,-3.8534281253814697
14,0.6463286280632019,-0.41646647453308105,-3.7506091594696045
15,0.5988284349441528,-0.3247902989387512,-3.8826751708984375
16,0.6930509209632874,-0.31776875257492065,-3.900514841079712
17,0.6594848036766052,-0.4059476852416992,-3.88023042678833
18,0.6073859930038452,-0.45756134390830994,-3.735074758529663
19,0.6864243745803833,-0.4005013704299927,-3.9541659355163574
20,0.6478890776634216,-0.3125980496406555,-3.7727251052856445
21,0.6637782454490662,-0.3356594443321228,-3.792100191116333
22,0.639649510383606,-0.44734010100364685,-3.7272913455963135
23,0.6541655659675598,-0.4095752239227295,-3.752028226852417
24,0.6625530123710632,-0.3382405936717987,-3.884884834289551
25,0.7381907105445862,-0.4637869596481323,-3.641754627227783
26,0.6754255890846252,-0.39653512835502625,-3.8787903785705566
27,0.6221036314964294,-0.39738214015960693,-3.878650665283203
28,0.6871562004089355,-0.42490535974502563,-3.7975356578826904
29,0.6921837329864502,-0.40051400661468506,-3.760097026824951
30,0.7254759073257446,-0.3392323851585388,-3.8608193397521973
31,0.6852842569351196,-0.17150527238845825,-3.7386884689331055
32,0.6224489808082581,-0.5215188264846802,-3.9589693546295166
33,0.6108070015907288,-0.4199712872505188,-3.8020620346069336
34,0.5887147188186646,-0.2716703712940216,-3.7606334686279297
35,0.7068661451339722,-0.47836196422576904,-3.689120054244995
36,0.8117778301239014,-0.37590157985687256,-3.8080525398254395
37,0.6645379662513733,-0.36857280135154724,-3.894865036010742
38,0.6962603330612183,-0.3741683065891266,-3.6335489749908447
39,0.6923735737800598,-0.39724451303482056,-3.858896493911743
40,0.6673448085784912,-0.4468870162963867,-3.7507786750793457
41,0.6679645776748657,-0.40575698018074036,-3.9000909328460693
42,0.5705659985542297,-0.41517189145088196,-3.7041633129119873
43,0.6176822781562805,-0.3714789152145386,-3.909322500228882
44,0.6623767018318176,-0.36842745542526245,-3.8166794776916504
45,0.7034355998039246,-0.36606889963150024,-3.8419227600097656
46,0.6956872344017029,-0.3981369435787201,-3.8171751499176025
47,0.6950082182884216,-0.37329718470573425,-3.8116447925567627
48,0.6165213584899902,-0.4661453068256378,-3.7689669132232666
49,0.6645846366882324,-0.37591826915740967,-3.806173324584961
50,0.6184029579162598,-0.45601794123649597,-3.7846872806549072
51,0.7318010926246643,-0.43829432129859924,-3.8650429248809814
52,0.7032501101493835,-0.3458312749862671,-3.8481972217559814
53,0.6412845849990845,-0.4392358362674713,-3.7218739986419678
54,0.6436916589736938,-0.4167673885822296,-3.8141720294952393
55,0.7038624286651611,-0.33297958970069885,-3.937692642211914
56,0.6574203968048096,-0.445914089679718,-3.9702327251434326
57,0.6238541007041931,-0.33158621191978455,-3.7429561614990234
58,0.7299164533615112,-0.4556310176849365,-3.7607972621917725
