,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,0.6042948961257935,-0.30549946427345276,-4.0139923095703125
1,0.5080974102020264,-0.3788195252418518,-3.8406100273132324
2,0.4853701591491699,-0.30464404821395874,-3.9149882793426514
3,0.5576030611991882,-0.3149217367172241,-3.872980833053589
4,0.4339351952075958,-0.33836618065834045,-3.9256598949432373
5,0.5269522666931152,-0.2865302264690399,-3.792541027069092
6,0.5771098732948303,-0.36227598786354065,-3.6609816551208496
7,0.5822522044181824,-0.40301719307899475,-3.8165276050567627
8,0.4919818043708801,-0.3346194326877594,-3.8448400497436523
9,0.5334032773971558,-0.21009892225265503,-3.8360331058502197
10,0.5713540315628052,-0.33298003673553467,-3.5871193408966064
11,0.4422227740287781,-0.3208143413066864,-3.7716057300567627
12,0.5247237086296082,-0.40645933151245117,-3.8847739696502686
13,0.5581982731819153,-0.34897711873054504,-4.077277660369873
14,0.6221734881401062,-0.31902414560317993,-3.7519283294677734
15,0.49808645248413086,-0.2817842662334442,-3.687953472137451
16,0.566508412361145,-0.39397335052490234,-3.9735143184661865
17,0.47366949915885925,-0.23637162148952484,-3.7657272815704346
18,0.5686239004135132,-0.26920220255851746,-3.956583023071289
19,0.5245230197906494,-0.3464849591255188,-3.8780293464660645
20,0.5519071817398071,-0.27401217818260193,-3.7192187309265137
21,0.557599663734436,-0.34185153245925903,-3.835822820663452
22,0.5522672533988953,-0.25333935022354126,-4.019686698913574
23,0.5988288521766663,-0.34240004420280457,-3.892834424972534
24,0.5330366492271423,-0.37858259677886963,-3.6687614917755127
25,0.5983496308326721,-0.2711326479911804,-3.886251449584961
26,0.5501155257225037,-0.20845602452754974,-3.7500667572021484
27,0.465560644865036,-0.20998263359069824,-3.75378155708313
28,0.6249681711196899,-0.25223350524902344,-3.7877583503723145
29,0.5481089353561401,-0.32769402861595154,-3.942060708999634
30,0.5794447660446167,-0.3149430453777313,-3.6266698837280273
31,0.49193352460861206,-0.28082555532455444,-3.8384857177734375
32,0.5796129703521729,-0.3136378526687622,-3.789433479309082
33,0.4057307243347168,-0.34505924582481384,-3.7356057167053223
34,0.4010748267173767,-0.3085697591304779,-3.7712976932525635
35,0.524692714214325,-0.2903282344341278,-3.8695943355560303
36,0.4707120358943939,-0.4145280420780182,-3.7658801078796387
37,0.5316744446754456,-0.2772761583328247,-3.8385753631591797
38,0.5716588497161865,-0.32636862993240356,-4.080075263977051
39,0.48119595646858215,-0.38320299983024597,-3.846330404281616
40,0.5480799078941345,-0.3213879466056824,-3.9504969120025635
41,0.5044026374816895,-0.3525305390357971,-3.8556971549987793
42,0.4454360008239746,-0.3497193157672882,-3.8680646419525146
43,0.6033204197883606,-0.3223988115787506,-3.7452046871185303
44,0.5330132246017456,-0.4098534882068634,-3.8462393283843994
45,0.47024643421173096,-0.2613093852996826,-3.9883923530578613
46,0.5887134671211243,-0.3544448912143707,-3.7474162578582764
47,0.5617356300354004,-0.3401331603527069,-3.725229024887085
48,0.5350744724273682,-0.3172212839126587,-3.8369388580322266
49,0.539502739906311,-0.2854958176612854,-3.8484046459198
50,0.536076009273529,-0.34287503361701965,-3.7787117958068848
51,0.558587372303009,-0.37801140546798706,-3.834193706512451
52,0.5862485766410828,-0.33199819922447205,-3.9029970169067383
53,0.5816178917884827,-0.3533049523830414,-3.7744674682617188
54,0.5950173735618591,-0.4029029905796051,-3.8292603492736816
55,0.531146228313446,-0.2604791820049286,-3.699240207672119
56,0.4850197732448578,-0.20798803865909576,-3.8159639835357666
57,0.5219122767448425,-0.36839959025382996,-3.662105083465576
58,0.5232012867927551,-0.3065793812274933,-3.828446626663208
59,0.4957922399044037,-0.29419976472854614,-4.051783084869385
60,0.5454770922660828,-0.3346483111381531,-4.063629627227783
61,0.5134350061416626,-0.40575751662254333,-3.7750911712646484
62,0.5581332445144653,-0.2719309329986572,-3.9165546894073486
63,0.5187636017799377,-0.33504360914230347,-3.7577946186065674
64,0.5856064558029175,-0.4134323000907898,-3.8254356384277344
65,0.5481477379798889,-0.3505347669124603,-3.972712278366089
66,0.48484042286872864,-0.31488367915153503,-3.849195957183838
67,0.6207557320594788,-0.27781835198402405,-3.8531062602996826
68,0.5139360427856445,-0.1962035447359085,-3.7134907245635986
69,0.6056803464889526,-0.34972867369651794,-3.771635055541992
70,0.5848737359046936,-0.32891198992729187,-3.9667656421661377
71,0.5326021909713745,-0.3049091696739197,-3.879058599472046
72,0.5573721528053284,-0.308844655752182,-3.9597649574279785
73,0.5937227606773376,-0.36178141832351685,-3.7921416759490967
74,0.5882166028022766,-0.41620969772338867,-3.7324795722961426
75,0.5166320204734802,-0.2966931164264679,-3.8086442947387695
76,0.5467571020126343,-0.27836599946022034,-3.8315517902374268
77,0.6139755249023438,-0.36559799313545227,-3.8304102420806885
78,0.549882709980011,-0.40106528997421265,-3.805619239807129
79,0.571553111076355,-0.32988929748535156,-3.7843151092529297
80,0.5424269437789917,-0.2955673038959503,-3.979341983795166
81,0.5312692523002625,-0.2791844308376312,-3.7467970848083496
82,0.5478636026382446,-0.29014623165130615,-3.8589096069335938
83,0.5963972806930542,-0.3423597812652588,-3.799180030822754
84,0.5808624625205994,-0.3108426332473755,-3.727993965148926
85,0.5146005153656006,-0.2511971592903137,-3.860704183578491
86,0.5898182988166809,-0.4081369638442993,-3.8325343132019043
87,0.5633523464202881,-0.3435250520706177,-3.76933217048645
88,0.5085234045982361,-0.3858799338340759,-4.013340950012207
89,0.4796813726425171,-0.2809971272945404,-3.7862401008605957
90,0.457811176776886,-0.4844311773777008,-3.892551898956299
91,0.5667755603790283,-0.36208322644233704,-3.8710246086120605
92,0.5018848776817322,-0.3469071388244629,-3.734161853790283
93,0.6461349129676819,-0.2817079722881317,-3.9835214614868164
94,0.620428204536438,-0.20863980054855347,-3.825340747833252
95,0.5406248569488525,-0.3556652069091797,-3.743185043334961
96,0.5143854022026062,-0.28486815094947815,-3.9655215740203857
97,0.49724292755126953,-0.32398760318756104,-3.9186108112335205
98,0.4874410033226013,-0.2303394377231598,-3.7752933502197266
99,0.5270501375198364,-0.31070220470428467,-3.887728452682495
100,0.5192471146583557,-0.3089924156665802,-3.8120880126953125
101,0.6004832983016968,-0.2323676347732544,-3.8534772396087646
102,0.5013224482536316,-0.3307834565639496,-3.8080732822418213
103,0.4635172486305237,-0.28401193022727966,-3.7851357460021973
104,0.5416894555091858,-0.33722755312919617,-3.784841299057007
105,0.546636700630188,-0.288296639919281,-3.8075363636016846
