,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,15.483297348022461,7.943780899047852,0.9722062945365906
1,13.798089027404785,6.004649639129639,1.2654072046279907
2,10.441136360168457,5.355042457580566,1.0813251733779907
3,9.65540885925293,5.246025085449219,1.1775131225585938
4,9.344110488891602,6.008315563201904,1.057403802871704
5,12.05880069732666,5.835128307342529,0.9794303178787231
6,10.030248641967773,8.51457691192627,1.1435571908950806
7,17.02263832092285,5.907515525817871,1.0389134883880615
8,9.59907054901123,7.720353603363037,1.0183571577072144
9,11.724069595336914,6.628445625305176,1.3938686847686768
10,11.8863525390625,8.835761070251465,0.995159924030304
11,14.00529956817627,7.90749454498291,0.8321232199668884
12,12.231904029846191,7.87799596786499,1.0794938802719116
13,15.742098808288574,10.233585357666016,1.0093005895614624
14,11.330320358276367,7.871668815612793,1.0222409963607788
15,13.791096687316895,7.5707526206970215,0.9271860718727112
16,8.81061840057373,8.74876594543457,0.7743528485298157
17,11.92506217956543,6.705362796783447,1.2872782945632935
18,8.014023780822754,6.119566440582275,1.2616063356399536
19,9.870404243469238,6.674288749694824,1.0915851593017578
20,12.979592323303223,6.511559963226318,1.151923418045044
21,14.101195335388184,7.211256980895996,1.0059629678726196
22,14.745739936828613,6.946447849273682,1.012858271598816
23,11.520161628723145,8.396686553955078,0.8288321495056152
24,12.575451850891113,6.7765936851501465,1.094749093055725
25,9.646568298339844,5.39398193359375,0.9592944383621216
26,11.84704303741455,6.355472564697266,1.0652204751968384
27,10.637417793273926,7.866666793823242,1.0750718116760254
28,10.132552146911621,7.4549479484558105,0.9612230658531189
29,9.653770446777344,10.433387756347656,1.018574595451355
30,11.333427429199219,6.113104820251465,1.1472238302230835
31,11.670378684997559,7.392788410186768,1.232423186302185
32,13.242852210998535,6.420901298522949,0.9959109425544739
33,12.607218742370605,6.699662685394287,0.9616981148719788
34,11.714547157287598,8.57402229309082,0.9493128061294556
35,8.746065139770508,5.523977756500244,1.3690282106399536
36,12.0076904296875,5.617675304412842,1.2224797010421753
37,11.746615409851074,7.566623687744141,1.094104290008545
38,16.819337844848633,8.528355598449707,1.1418431997299194
39,11.623475074768066,8.078937530517578,1.1623952388763428
40,9.47994613647461,9.01698112487793,1.0722200870513916
41,9.153127670288086,8.758675575256348,1.1257766485214233
42,9.92442512512207,11.101893424987793,1.5054600238800049
43,11.20940113067627,6.479104042053223,0.947321355342865
44,13.108867645263672,7.601373195648193,1.0773118734359741
45,10.47985553741455,7.651911735534668,1.0278286933898926
46,11.523930549621582,6.5347747802734375,0.9310383200645447
47,14.126341819763184,7.961308002471924,1.089193344116211
48,12.969554901123047,5.0385332107543945,1.0095112323760986
49,10.580078125,6.757811546325684,0.8004810810089111
50,9.937682151794434,8.092362403869629,1.1708778142929077
51,11.746455192565918,7.632754325866699,1.1402876377105713
52,8.866842269897461,8.868102073669434,0.9807412624359131
53,8.914916038513184,7.826667785644531,0.8072536587715149
54,10.406103134155273,6.6654510498046875,1.037103533744812
55,11.527739524841309,6.324499130249023,0.9716752171516418
56,9.928746223449707,6.565499305725098,1.4728360176086426
57,12.081819534301758,6.175786018371582,1.3332573175430298
58,12.179841995239258,7.253195285797119,1.0836037397384644
59,7.829192638397217,4.3425211906433105,0.8713797330856323
60,8.599352836608887,5.228829383850098,0.8696357607841492
61,12.632730484008789,6.667093753814697,1.028209924697876
62,12.60623550415039,7.862738609313965,0.8985532522201538
63,13.593457221984863,7.23591947555542,1.2717070579528809
64,9.858559608459473,7.219732284545898,1.0541938543319702
65,11.877154350280762,7.566766262054443,0.8971258401870728
66,10.980031967163086,8.607863426208496,0.7946076989173889
67,11.344817161560059,8.7671537399292,1.5099602937698364
68,11.44442367553711,8.424236297607422,0.7955337166786194
69,10.719345092773438,6.672831058502197,1.1169310808181763
70,10.409554481506348,8.328137397766113,0.9862513542175293
71,10.811676025390625,8.14822006225586,1.1673109531402588
72,13.97654914855957,6.599007606506348,0.9579298496246338
73,18.197986602783203,5.832931041717529,0.7336133122444153
74,12.882828712463379,8.124215126037598,0.9471886157989502
75,9.059502601623535,6.571508884429932,0.8649897575378418
76,12.858896255493164,7.384510517120361,0.994851291179657
77,10.586555480957031,7.132392883300781,1.065237045288086
78,13.641166687011719,7.536861896514893,1.3266438245773315
79,11.768045425415039,8.425138473510742,1.151498794555664
80,11.839315414428711,7.238893508911133,0.8083391785621643
81,13.765345573425293,6.667413711547852,0.5579505562782288
82,11.983680725097656,8.329841613769531,1.2160911560058594
83,11.841954231262207,7.235198497772217,0.8938120007514954
84,9.122784614562988,8.716573715209961,0.7988495230674744
85,12.11137866973877,6.397871017456055,0.7453959584236145
86,13.244677543640137,8.877646446228027,1.1858793497085571
87,10.67951488494873,6.42526388168335,1.0832346677780151
88,12.767865180969238,8.380380630493164,1.0536314249038696
89,7.004362106323242,6.043417930603027,1.1096816062927246
90,12.487862586975098,9.720730781555176,0.9913490414619446
91,9.92917537689209,4.618569850921631,0.7343001365661621
92,7.282665252685547,7.560797214508057,1.1696593761444092
93,11.465685844421387,6.716196060180664,1.4405266046524048
94,8.587531089782715,8.144234657287598,0.8885724544525146
95,10.601710319519043,9.3449125289917,0.8839386105537415
96,12.146282196044922,6.6872358322143555,0.9494901895523071
97,12.585424423217773,5.068480968475342,1.0447691679000854
98,12.038195610046387,6.410394191741943,0.7393741607666016
99,14.175322532653809,9.045494079589844,1.7249748706817627
100,9.970194816589355,4.141249656677246,0.7913689017295837
101,11.74050235748291,7.456551551818848,0.9554319977760315
102,11.797184944152832,7.659837245941162,1.1126633882522583
103,15.646768569946289,6.394678115844727,1.114548683166504
104,10.126091957092285,6.816425800323486,0.852238118648529
105,9.882686614990234,6.155453681945801,0.8333109617233276
106,10.883856773376465,6.669463157653809,0.7881365418434143
107,10.188112258911133,5.4821248054504395,0.8192756772041321
108,13.746533393859863,7.988266944885254,1.1426254510879517
109,12.938935279846191,6.602102756500244,1.0032120943069458
110,14.103239059448242,8.41261100769043,1.1497020721435547
111,8.451366424560547,5.546685218811035,1.1997863054275513
112,9.392148971557617,7.490416526794434,0.9247020483016968
113,12.46615219116211,7.466458797454834,0.8131648898124695
114,11.196142196655273,11.250591278076172,1.3360456228256226
115,15.934418678283691,6.900032997131348,1.2293777465820312
116,9.172883033752441,7.4109883308410645,0.9353365898132324
117,10.374483108520508,8.807621955871582,0.984658420085907
118,12.247443199157715,5.421563625335693,1.0267401933670044
119,10.34499454498291,5.121376991271973,0.7487578988075256
120,12.074313163757324,4.685821056365967,0.8163357973098755
121,12.487876892089844,6.180529594421387,1.5393080711364746
122,10.085437774658203,6.453802108764648,1.1523703336715698
123,13.051751136779785,6.742893218994141,0.7873585224151611
124,10.219395637512207,7.954984188079834,0.8795503973960876
125,13.001412391662598,6.375638961791992,1.116340160369873
126,16.907947540283203,7.149468421936035,1.4892219305038452
127,10.273719787597656,5.657636642456055,1.3063639402389526
128,12.651556968688965,6.578299522399902,0.9983817934989929
129,10.695411682128906,5.836823463439941,1.0108729600906372
130,9.287165641784668,7.042769432067871,1.4535523653030396
131,15.33084774017334,6.65728759765625,0.904874324798584
132,8.27382755279541,9.6240234375,1.0533883571624756
133,10.895730018615723,7.306187629699707,1.2647767066955566
134,16.152809143066406,6.315631866455078,0.8452781438827515
135,17.417924880981445,6.137312412261963,0.9767115116119385
136,8.945513725280762,7.799712657928467,0.8103998899459839
137,11.369571685791016,7.443469524383545,1.1762994527816772
138,11.321695327758789,6.767395496368408,1.0502036809921265
139,11.055614471435547,6.852870464324951,1.3151023387908936
140,10.222341537475586,5.799027442932129,0.8778212666511536
141,13.784873962402344,9.744319915771484,1.0203937292099
142,13.862241744995117,6.3895440101623535,1.1777658462524414
143,9.60863971710205,7.926079273223877,0.7948079109191895
144,9.12082576751709,6.747113227844238,1.0064164400100708
145,7.9197001457214355,5.712062358856201,1.1084935665130615
146,9.525278091430664,8.238104820251465,0.9550749063491821
147,12.683903694152832,8.075126647949219,0.9930248260498047
148,10.114572525024414,6.546021938323975,0.9323234558105469
149,11.281970024108887,5.595122337341309,1.5390487909317017
150,12.27154541015625,8.486175537109375,0.8760399222373962
151,11.080540657043457,6.9601616859436035,0.9406285881996155
152,10.862786293029785,7.4211249351501465,0.824842631816864
153,14.048171997070312,8.366072654724121,1.0286959409713745
154,12.88919734954834,7.434532642364502,0.9805649518966675
155,9.031075477600098,7.617525100708008,0.8219190835952759
156,11.394643783569336,7.229483127593994,1.5462946891784668
157,13.87614631652832,6.763448238372803,0.9831588864326477
158,11.412097930908203,7.358121395111084,1.023715615272522
159,11.90910530090332,6.544151306152344,0.9172356128692627
160,14.792046546936035,7.85199499130249,0.9769400358200073
161,12.648124694824219,6.6760382652282715,0.8124919533729553
162,10.448286056518555,6.214141368865967,1.1380504369735718
163,12.835586547851562,6.277045249938965,0.8501167893409729
164,11.494824409484863,5.451452255249023,1.2708649635314941
165,13.953378677368164,7.1415510177612305,0.9173158407211304
