,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,0.4528089761734009,-0.18443404138088226,-4.068504333496094
1,0.5912936925888062,-0.19364190101623535,-4.157413959503174
2,0.49793553352355957,-0.30364787578582764,-4.080630779266357
3,0.5737773776054382,-0.3635934889316559,-4.138063430786133
4,0.4851565361022949,-0.2674276828765869,-4.264225006103516
5,0.5303496718406677,-0.31336233019828796,-4.161741733551025
6,0.6211158037185669,-0.33603549003601074,-4.205258846282959
7,0.4822782874107361,-0.22637206315994263,-4.055495262145996
8,0.5801569819450378,-0.35737282037734985,-4.187404155731201
9,0.5341559052467346,-0.348583847284317,-4.207414627075195
10,0.6637905240058899,-0.30935436487197876,-4.085407257080078
11,0.5881799459457397,-0.33955463767051697,-4.010457515716553
12,0.515933632850647,-0.21612539887428284,-4.208957195281982
13,0.5560418963432312,-0.3378472328186035,-4.056014537811279
14,0.6057960391044617,-0.2753375470638275,-4.01859712600708
15,0.5486769080162048,-0.321053683757782,-4.196472644805908
16,0.6019442081451416,-0.3632940948009491,-4.136303424835205
17,0.6191213726997375,-0.37966763973236084,-4.120781898498535
18,0.5448442101478577,-0.2030692845582962,-4.2994794845581055
19,0.5551556944847107,-0.29924601316452026,-4.023441791534424
20,0.5071053504943848,-0.2612181305885315,-4.30303955078125
21,0.5135054588317871,-0.3398060202598572,-3.931777238845825
22,0.5268937349319458,-0.3142034113407135,-4.179190635681152
23,0.5722727179527283,-0.2829362750053406,-4.049214839935303
24,0.5696993470191956,-0.3282979130744934,-4.126504421234131
25,0.5077798962593079,-0.263617604970932,-4.274087905883789
26,0.47776201367378235,-0.29986223578453064,-4.069685935974121
27,0.6021552681922913,-0.44570308923721313,-4.081349849700928
28,0.539661705493927,-0.3110429048538208,-4.008073806762695
29,0.5817990899085999,-0.31069979071617126,-3.833507537841797
30,0.5946880578994751,-0.3917945623397827,-4.2886643409729
31,0.48815643787384033,-0.31047847867012024,-4.122000694274902
32,0.6006743311882019,-0.30332037806510925,-4.206431865692139
33,0.5152086615562439,-0.31611350178718567,-4.0656256675720215
34,0.5637778639793396,-0.32405227422714233,-4.306186199188232
35,0.5798129439353943,-0.34521299600601196,-4.156081676483154
36,0.5549265146255493,-0.3056128919124603,-4.127065181732178
37,0.565678060054779,-0.25385746359825134,-3.878936290740967
38,0.5408706068992615,-0.35093796253204346,-4.106354713439941
