,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,0.47745323181152344,-0.36669471859931946,-3.6961803436279297
1,0.5044193267822266,-0.21965926885604858,-3.776862144470215
2,0.42587587237358093,-0.278283029794693,-3.6477839946746826
3,0.5683234930038452,-0.25310584902763367,-3.776521682739258
4,0.5616690516471863,-0.381165474653244,-3.8036770820617676
5,0.47403183579444885,-0.3773212432861328,-3.621424674987793
6,0.35920828580856323,-0.35897761583328247,-3.610931634902954
7,0.5157750844955444,-0.4003976881504059,-3.64668869972229
8,0.5036497712135315,-0.3113173544406891,-3.7999186515808105
9,0.355596661567688,-0.33736103773117065,-3.7537055015563965
10,0.38098523020744324,-0.31715667247772217,-3.7949202060699463
11,0.43702882528305054,-0.4367215633392334,-3.7385671138763428
12,0.4388992190361023,-0.3446629047393799,-3.712801456451416
13,0.45640966296195984,-0.3730722963809967,-3.6316049098968506
14,0.47900456190109253,-0.4087393581867218,-3.5867302417755127
15,0.5574457049369812,-0.35487762093544006,-3.7527360916137695
16,0.5382059216499329,-0.373690664768219,-3.7184901237487793
17,0.46940410137176514,-0.30737555027008057,-3.7701785564422607
18,0.3049634099006653,-0.37623217701911926,-3.655316114425659
19,0.5119271278381348,-0.3490518033504486,-3.6836636066436768
20,0.48689699172973633,-0.3956442177295685,-3.6050286293029785
21,0.42266035079956055,-0.3097720146179199,-3.6511683464050293
22,0.47104135155677795,-0.407730370759964,-3.718292474746704
23,0.4722796380519867,-0.4376821219921112,-3.596839666366577
24,0.5038231015205383,-0.5037062168121338,-3.810805082321167
25,0.5535987019538879,-0.29717355966567993,-3.8495609760284424
26,0.5202983617782593,-0.3577896058559418,-3.6171746253967285
27,0.43693846464157104,-0.3176005184650421,-3.6816883087158203
28,0.5187273025512695,-0.39315691590309143,-3.825953483581543
29,0.5446174740791321,-0.38383880257606506,-3.702634334564209
30,0.5476216673851013,-0.4535941183567047,-3.920365333557129
31,0.454025000333786,-0.3947119414806366,-3.7317910194396973
32,0.5163254737854004,-0.381130188703537,-3.687695026397705
33,0.5352424383163452,-0.4485946297645569,-3.6445846557617188
34,0.4740821421146393,-0.38066473603248596,-3.6131246089935303
35,0.41909360885620117,-0.27401071786880493,-3.670240640640259
36,0.5209637880325317,-0.32453668117523193,-3.6521739959716797
37,0.43318378925323486,-0.44105541706085205,-3.683945655822754
38,0.484817236661911,-0.37798038125038147,-3.6123580932617188
39,0.5799616575241089,-0.26114922761917114,-3.783104181289673
40,0.5131300091743469,-0.41229087114334106,-3.7375986576080322
41,0.5111352205276489,-0.3422758877277374,-3.6660308837890625
42,0.5991527438163757,-0.3160909414291382,-3.8793764114379883
43,0.4700356721878052,-0.41753119230270386,-3.704355478286743
44,0.4183337688446045,-0.36702805757522583,-3.8379697799682617
45,0.39788374304771423,-0.339903324842453,-3.750342845916748
46,0.5275037288665771,-0.3708352744579315,-3.635702610015869
47,0.5094378590583801,-0.41513362526893616,-3.79319167137146
48,0.510826587677002,-0.35349246859550476,-3.717198610305786
49,0.47350549697875977,-0.43593722581863403,-3.8125362396240234
50,0.4391246736049652,-0.40658798813819885,-3.681445837020874
51,0.47282874584198,-0.48302245140075684,-3.659419536590576
52,0.479779452085495,-0.4033713936805725,-3.876788377761841
53,0.4967377483844757,-0.3304668962955475,-3.616568088531494
54,0.46921664476394653,-0.33288121223449707,-3.6583235263824463
55,0.5682358741760254,-0.36657974123954773,-3.6924633979797363
56,0.40973353385925293,-0.39142099022865295,-3.7888576984405518
57,0.49058741331100464,-0.3850923776626587,-3.7043633460998535
58,0.46467259526252747,-0.2840734124183655,-4.021224498748779
59,0.4310165345668793,-0.2589540183544159,-3.6578803062438965
60,0.3606947660446167,-0.4186478853225708,-3.791562557220459
61,0.4215702712535858,-0.3711201548576355,-3.7125837802886963
62,0.48580029606819153,-0.3328080177307129,-3.742558240890503
63,0.5413953065872192,-0.42548149824142456,-3.6603777408599854
64,0.4333808422088623,-0.3148714005947113,-3.718543291091919
65,0.48468202352523804,-0.4832826554775238,-3.778383255004883
66,0.5278697609901428,-0.33555173873901367,-3.603325128555298
67,0.4739185869693756,-0.3135112226009369,-3.5486221313476562
68,0.41842132806777954,-0.3340638279914856,-3.6978368759155273
69,0.5010606050491333,-0.41425755620002747,-3.6049211025238037
70,0.5129213929176331,-0.4119310677051544,-3.8459277153015137
71,0.36884310841560364,-0.43018287420272827,-3.936194658279419
72,0.5202178359031677,-0.3463900685310364,-3.9140241146087646
73,0.46651124954223633,-0.38500261306762695,-3.5916342735290527
74,0.5483375191688538,-0.3565339148044586,-3.627788782119751
75,0.5028507113456726,-0.40211451053619385,-3.84622859954834
76,0.4898000955581665,-0.2955915033817291,-3.7448947429656982
77,0.41395074129104614,-0.34621915221214294,-3.5904483795166016
78,0.5192721486091614,-0.4059177041053772,-3.589647054672241
79,0.5425567626953125,-0.38245636224746704,-3.6772913932800293
80,0.6060390472412109,-0.2920714020729065,-3.821237325668335
81,0.4283333718776703,-0.47140073776245117,-3.7025339603424072
82,0.4646589159965515,-0.40188106894493103,-3.770447254180908
83,0.5580158233642578,-0.3047180771827698,-3.6840834617614746
84,0.5913825035095215,-0.3270457684993744,-3.7453413009643555
85,0.5022064447402954,-0.39847275614738464,-3.8349151611328125
86,0.5206772089004517,-0.3973686099052429,-3.6236178874969482
87,0.4521041512489319,-0.4061647057533264,-3.8098950386047363
88,0.48116880655288696,-0.33697548508644104,-3.8094398975372314
89,0.43292248249053955,-0.4011189639568329,-3.791593551635742
90,0.5420401096343994,-0.31124183535575867,-3.6658756732940674
91,0.464385062456131,-0.3266550898551941,-3.785468578338623
92,0.5308605432510376,-0.2392033338546753,-3.801028251647949
93,0.6142198443412781,-0.44487249851226807,-3.8914296627044678
94,0.4074724614620209,-0.3865458369255066,-3.7469141483306885
95,0.42749911546707153,-0.45618802309036255,-3.6236660480499268
96,0.4900094270706177,-0.3692346513271332,-3.6799187660217285
97,0.49920156598091125,-0.2553619146347046,-3.762261152267456
98,0.5938549637794495,-0.41054776310920715,-3.828566074371338
99,0.5674102306365967,-0.38285690546035767,-3.6226863861083984
100,0.4463762044906616,-0.35930779576301575,-3.659274101257324
101,0.40225890278816223,-0.4172903597354889,-3.635746717453003
102,0.43032306432724,-0.3636532127857208,-3.506075382232666
103,0.5030727982521057,-0.4504873752593994,-3.6359808444976807
104,0.5396134853363037,-0.3814283311367035,-3.812690258026123
105,0.4399671256542206,-0.23481862246990204,-3.8249478340148926
106,0.44201862812042236,-0.36058658361434937,-3.7884366512298584
107,0.5957263708114624,-0.3522844910621643,-3.62216854095459
108,0.47728121280670166,-0.3265364468097687,-3.7169086933135986
109,0.4114886224269867,-0.3572530448436737,-3.641677141189575
110,0.49316784739494324,-0.4059430956840515,-3.5973410606384277
111,0.4575347602367401,-0.3432798385620117,-3.6051688194274902
112,0.44528359174728394,-0.3539217412471771,-3.976595401763916
113,0.432450532913208,-0.3649425506591797,-3.6202361583709717
114,0.5969065427780151,-0.34916603565216064,-3.794285297393799
115,0.47881966829299927,-0.36472728848457336,-3.753875732421875
116,0.49338531494140625,-0.40708184242248535,-3.558166980743408
117,0.5395604372024536,-0.3701852262020111,-3.575080156326294
118,0.4971545338630676,-0.41763773560523987,-3.775587558746338
119,0.4838325083255768,-0.32423335313796997,-3.6990127563476562
120,0.49551668763160706,-0.3918778896331787,-3.7846453189849854
121,0.4988291263580322,-0.3388577997684479,-3.7206220626831055
122,0.4231085479259491,-0.33700063824653625,-3.5943946838378906
123,0.4825223684310913,-0.386215478181839,-3.770484209060669
124,0.3601206839084625,-0.43353375792503357,-3.7337875366210938
125,0.48663678765296936,-0.4151623845100403,-3.742205858230591
126,0.46930673718452454,-0.39787477254867554,-3.7314250469207764
127,0.478422075510025,-0.3387279808521271,-3.621215581893921
128,0.5698662400245667,-0.383502721786499,-3.7046241760253906
129,0.39118054509162903,-0.4502791464328766,-3.6371724605560303
130,0.5156266689300537,-0.41642850637435913,-3.727802038192749
131,0.39730602502822876,-0.2704905867576599,-3.555257797241211
132,0.4157993793487549,-0.29486027359962463,-3.6816983222961426
133,0.4646098017692566,-0.4274212121963501,-3.7465574741363525
134,0.4979756474494934,-0.3637792468070984,-3.852041006088257
135,0.4327571392059326,-0.42410656809806824,-3.673147439956665
136,0.4518880248069763,-0.3832383453845978,-3.9305503368377686
137,0.4593723714351654,-0.3923850953578949,-3.594815254211426
138,0.5005078315734863,-0.37253090739250183,-3.7629573345184326
139,0.5186276435852051,-0.37006503343582153,-3.748446226119995
140,0.48083317279815674,-0.3769361972808838,-3.6837117671966553
141,0.48524370789527893,-0.33480119705200195,-3.732553005218506
142,0.5342276096343994,-0.32866349816322327,-3.709970712661743
143,0.49354302883148193,-0.3443079888820648,-3.817516565322876
144,0.46179062128067017,-0.4112881124019623,-3.754338502883911
145,0.49975332617759705,-0.33839112520217896,-3.782404661178589
146,0.5022733211517334,-0.36212947964668274,-3.649200916290283
147,0.43197569251060486,-0.38920727372169495,-3.8599846363067627
148,0.5306800007820129,-0.3312712013721466,-3.7164926528930664
149,0.45585623383522034,-0.4360806345939636,-3.740351915359497
150,0.4682588279247284,-0.4165969491004944,-3.765918254852295
151,0.3975350856781006,-0.359724223613739,-3.871474027633667
152,0.48487788438796997,-0.3832307457923889,-3.6691436767578125
153,0.35281580686569214,-0.36467471718788147,-3.735352039337158
154,0.4964005649089813,-0.3589520752429962,-3.7058756351470947
155,0.5131750106811523,-0.4034159779548645,-3.708369016647339
156,0.42179107666015625,-0.4046628773212433,-3.8172190189361572
157,0.41292276978492737,-0.3339383900165558,-3.7501351833343506
158,0.459920197725296,-0.27974238991737366,-3.7817554473876953
159,0.5518830418586731,-0.36242929100990295,-3.8887505531311035
160,0.47737589478492737,-0.3785408139228821,-3.865499258041382
161,0.4746333956718445,-0.46126043796539307,-3.7203052043914795
162,0.48341259360313416,-0.3312259018421173,-3.7576019763946533
163,0.5209877490997314,-0.41718196868896484,-3.6030893325805664
164,0.42064768075942993,-0.2992444336414337,-3.7313597202301025
165,0.4435684382915497,-0.3373963534832001,-3.6090500354766846
166,0.43757855892181396,-0.4194670617580414,-3.5117087364196777
167,0.5004226565361023,-0.3028479516506195,-3.6918399333953857
168,0.5990303754806519,-0.3308926522731781,-3.88200044631958
169,0.4653509259223938,-0.38471588492393494,-3.6471712589263916
170,0.4968504011631012,-0.33308959007263184,-3.5985703468322754
171,0.5415768027305603,-0.42921552062034607,-3.772552013397217
172,0.4073314666748047,-0.23706825077533722,-3.6389284133911133
173,0.5415807962417603,-0.38671499490737915,-3.7395966053009033
174,0.4935764670372009,-0.42366012930870056,-3.5137734413146973
175,0.5600782036781311,-0.3905498683452606,-3.661909580230713
176,0.48176929354667664,-0.2526772618293762,-3.803917407989502
177,0.4288863241672516,-0.3578243553638458,-3.7062063217163086
178,0.3675870895385742,-0.3523775041103363,-3.7022337913513184
179,0.4507156312465668,-0.3588531017303467,-3.6982624530792236
180,0.5264295935630798,-0.3707117438316345,-3.937131881713867
181,0.4711330831050873,-0.26379162073135376,-3.7548365592956543
182,0.4994707703590393,-0.4384782314300537,-3.744436264038086
183,0.39128613471984863,-0.2836189866065979,-3.6869308948516846
184,0.42958560585975647,-0.4041215181350708,-3.7324156761169434
185,0.5923094749450684,-0.37680214643478394,-3.669978141784668
186,0.5327796936035156,-0.313594251871109,-3.537109136581421
187,0.4760291576385498,-0.32064104080200195,-3.632446765899658
188,0.3809683620929718,-0.29801395535469055,-3.7365527153015137
189,0.5028066635131836,-0.426724374294281,-3.841805934906006
190,0.4680613875389099,-0.36021625995635986,-3.819812059402466
191,0.47592514753341675,-0.3452335000038147,-3.7469897270202637
192,0.5585670471191406,-0.35134321451187134,-3.772968053817749
193,0.4224643409252167,-0.38933315873146057,-3.6503071784973145
194,0.43255969882011414,-0.3867463171482086,-3.627413034439087
195,0.5850903391838074,-0.35945916175842285,-3.7806456089019775
196,0.4530116319656372,-0.439508318901062,-3.661846160888672
197,0.4876200258731842,-0.35727670788764954,-3.684574842453003
198,0.5333877801895142,-0.4393150806427002,-3.705540180206299
199,0.44162189960479736,-0.2744135558605194,-3.6444242000579834
200,0.4760887324810028,-0.4647842049598694,-3.7310070991516113
201,0.486507773399353,-0.35697469115257263,-3.7690846920013428
202,0.4313790202140808,-0.3529772162437439,-3.7348251342773438
203,0.4989132583141327,-0.43920814990997314,-3.5133161544799805
204,0.523252010345459,-0.38363921642303467,-3.7639107704162598
205,0.4863284230232239,-0.33728575706481934,-3.8373076915740967
206,0.4625152051448822,-0.30566295981407166,-3.555027484893799
207,0.49800363183021545,-0.38556912541389465,-3.7628777027130127
208,0.520554780960083,-0.34710806608200073,-3.800936698913574
209,0.4480990171432495,-0.48579198122024536,-3.7159910202026367
210,0.5094190239906311,-0.2634275257587433,-3.834554672241211
211,0.5390157103538513,-0.3419594168663025,-3.79988694190979
212,0.4598690867424011,-0.31237781047821045,-4.005216598510742
213,0.5932295918464661,-0.3851322829723358,-3.91300368309021
214,0.5081168413162231,-0.47666171193122864,-3.646527051925659
215,0.42618051171302795,-0.3643295466899872,-3.646782875061035
216,0.5263963341712952,-0.3743005394935608,-3.649510383605957
