,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,0.655576765537262,-0.42233553528785706,-3.793520450592041
1,0.6941186189651489,-0.456824392080307,-3.833993434906006
2,0.581304132938385,-0.39626428484916687,-3.773907423019409
3,0.7660817503929138,-0.38895654678344727,-3.809250831604004
4,0.6895396113395691,-0.4385368525981903,-3.7245731353759766
5,0.6625580191612244,-0.5596518516540527,-3.7379605770111084
6,0.6373351812362671,-0.41613873839378357,-3.6849420070648193
7,0.6791605949401855,-0.5162226557731628,-3.6680314540863037
8,0.5394540429115295,-0.3711039125919342,-3.933584213256836
9,0.6528081297874451,-0.4362974762916565,-3.7340078353881836
10,0.6659221649169922,-0.5711311101913452,-3.8022005558013916
11,0.669294536113739,-0.4139602482318878,-3.7074344158172607
12,0.6576454043388367,-0.33403265476226807,-3.738431692123413
13,0.6515930891036987,-0.4939315617084503,-3.919828176498413
14,0.6968302726745605,-0.37074506282806396,-3.7799370288848877
15,0.5650543570518494,-0.48312413692474365,-3.6757447719573975
16,0.6825334429740906,-0.41106271743774414,-3.7528867721557617
17,0.570233941078186,-0.4166276752948761,-3.664151906967163
18,0.586432158946991,-0.5200503468513489,-3.738036632537842
19,0.5862268209457397,-0.46493780612945557,-3.8666343688964844
20,0.632756769657135,-0.3872499167919159,-3.7070064544677734
21,0.644791305065155,-0.5250111818313599,-3.704956531524658
22,0.5791921615600586,-0.43194761872291565,-3.7314658164978027
23,0.6544815897941589,-0.4272238314151764,-3.8334908485412598
24,0.5891722440719604,-0.46891406178474426,-3.8193085193634033
25,0.6505887508392334,-0.43116170167922974,-3.635788917541504
26,0.5945916771888733,-0.507760763168335,-3.8622312545776367
27,0.5964547991752625,-0.39993003010749817,-3.7279582023620605
28,0.6615965366363525,-0.47210922837257385,-3.77396559715271
29,0.5977662801742554,-0.46876460313796997,-3.727353096008301
30,0.6870969533920288,-0.3669118881225586,-3.891693115234375
31,0.7098334431648254,-0.3738901615142822,-3.776493549346924
