,$\tilde{\beta}$,$\theta$,$\tilde{\alpha}$
0,6.603046894073486,9.983439445495605,2.358189821243286
1,8.392793655395508,7.358891487121582,2.2962846755981445
2,4.816181659698486,7.731565952301025,2.221902847290039
3,7.29394006729126,6.324204921722412,1.7524091005325317
4,9.163551330566406,7.976241111755371,1.9102559089660645
5,7.474822998046875,8.123337745666504,1.6058624982833862
6,6.858642101287842,6.943612098693848,1.747738242149353
7,10.551106452941895,6.859113693237305,1.883516550064087
8,6.146214008331299,6.192211151123047,2.691819429397583
9,7.719308376312256,6.817057132720947,2.0937650203704834
10,9.683989524841309,6.252307415008545,1.6040329933166504
11,7.272947311401367,5.921943664550781,1.94597327709198
12,12.88697624206543,6.16624116897583,1.9906306266784668
13,5.402608394622803,7.813880920410156,2.3864264488220215
14,6.193972110748291,6.436182022094727,1.7778249979019165
15,6.041040420532227,8.99622631072998,1.823007583618164
16,10.041441917419434,6.929696083068848,2.296527862548828
17,7.333618640899658,6.316908359527588,2.08092999458313
18,6.117579460144043,6.2515435218811035,1.9418926239013672
19,5.661094665527344,6.256271839141846,2.211090087890625
20,10.03116226196289,5.614160060882568,2.3136699199676514
21,7.788084030151367,7.51270866394043,2.493351697921753
22,6.574125289916992,8.767210006713867,2.211045265197754
23,5.4887542724609375,5.646859169006348,2.160764694213867
24,7.6937103271484375,7.824736595153809,1.572521686553955
25,7.7826714515686035,7.147008419036865,2.042884588241577
26,5.6934051513671875,7.8498687744140625,2.036806106567383
27,8.139680862426758,7.314131736755371,2.0266709327697754
28,6.959432601928711,6.5836310386657715,2.341447591781616
29,6.102193832397461,7.190766334533691,1.7519837617874146
30,5.913208484649658,8.48641300201416,2.3691093921661377
31,8.144658088684082,9.713659286499023,1.4879792928695679
32,6.682174205780029,8.156214714050293,1.8242870569229126
33,7.6831207275390625,7.87257719039917,1.982742428779602
34,7.44114351272583,6.789186477661133,1.866591453552246
35,8.237407684326172,8.95767879486084,2.178546190261841
36,7.029011249542236,8.127727508544922,2.1768245697021484
37,5.918150901794434,9.767535209655762,2.572380542755127
38,6.477149486541748,5.819986343383789,2.137169361114502
39,5.766538619995117,7.845421314239502,1.627155065536499
40,9.914397239685059,7.693112373352051,1.961888074874878
41,6.61940860748291,5.762777328491211,1.9309804439544678
42,6.249457836151123,7.834206581115723,1.870879888534546
43,8.613338470458984,6.037773132324219,1.9296321868896484
44,7.678124904632568,8.08413028717041,2.0968756675720215
45,9.597294807434082,6.818909645080566,2.21999454498291
46,3.7378203868865967,5.40103816986084,1.6791861057281494
47,11.298696517944336,5.983394145965576,1.6765209436416626
48,9.316854476928711,8.052638053894043,1.9183430671691895
49,7.728663444519043,6.612660884857178,2.68337345123291
50,8.617119789123535,5.283877372741699,2.118925094604492
51,8.235909461975098,10.466423988342285,1.6976343393325806
52,8.862984657287598,6.69953727722168,1.8681284189224243
53,4.832767963409424,5.9223480224609375,2.166804552078247
54,7.8241658210754395,6.517436981201172,2.1709342002868652
55,9.658102989196777,7.698012828826904,1.9928553104400635
56,7.755683422088623,9.878839492797852,2.331423759460449
57,9.82333755493164,6.9687910079956055,2.201185464859009
58,12.55262279510498,5.426759243011475,1.346177577972412
59,6.518589973449707,6.406588077545166,1.912296175956726
60,6.958304405212402,6.483983516693115,2.301211357116699
61,7.941260814666748,5.480607509613037,1.742430567741394
62,8.179778099060059,6.652275562286377,2.2314436435699463
63,9.387805938720703,5.9384050369262695,1.924559235572815
64,9.20167350769043,9.250931739807129,1.5327402353286743
65,6.612873554229736,7.956125736236572,2.1155359745025635
66,5.756959438323975,6.685234546661377,2.858733892440796
67,8.0296630859375,5.524037837982178,2.550091505050659
68,7.194821357727051,5.803590774536133,2.5738468170166016
69,7.2697954177856445,7.6006245613098145,1.6949235200881958
70,7.833983898162842,5.7998762130737305,1.773665189743042
71,6.51574182510376,6.601345062255859,1.6668972969055176
72,8.079187393188477,8.199295997619629,2.435713529586792
73,6.502045631408691,5.9270920753479,1.982993721961975
74,7.843674659729004,6.935030937194824,2.27665376663208
75,7.1640191078186035,7.390675067901611,1.437309980392456
76,8.76080322265625,5.479054927825928,2.312486171722412
77,12.321625709533691,5.276557445526123,1.8880106210708618
78,7.166319370269775,6.7760515213012695,2.05216121673584
79,7.524641990661621,8.789088249206543,2.1452572345733643
80,9.390796661376953,8.423230171203613,2.1644649505615234
81,8.626993179321289,6.256982326507568,2.0869836807250977
82,8.846362113952637,8.597468376159668,1.7897202968597412
83,8.090996742248535,6.199392795562744,2.3214218616485596
84,6.130002975463867,9.00401782989502,2.1072893142700195
85,7.361436367034912,5.969747066497803,2.083850622177124
86,8.123095512390137,8.317773818969727,2.2739267349243164
87,5.897680282592773,6.266005992889404,1.8720875978469849
88,8.926068305969238,8.195293426513672,1.4156945943832397
89,7.240594387054443,8.572420120239258,2.2798328399658203
90,10.885525703430176,5.849952220916748,1.7365764379501343
91,6.803617000579834,7.264439105987549,2.0555784702301025
92,6.732905387878418,5.790233612060547,2.0914087295532227
93,9.508673667907715,6.026234149932861,1.715357780456543
94,6.784423828125,7.948702812194824,1.8904272317886353
95,9.653365135192871,7.479302883148193,2.3329412937164307
96,8.32717514038086,6.513783931732178,2.337707042694092
97,6.758965492248535,6.062400817871094,1.965334177017212
98,9.989160537719727,6.316908359527588,1.7016880512237549
99,8.622726440429688,5.932584285736084,1.5955209732055664
100,8.156351089477539,9.243553161621094,2.038292646408081
