,$\tilde{\beta}$,$\theta$,$k$
0,11.384316444396973,6.850874900817871,0.5212965607643127
1,7.399494647979736,7.207967758178711,0.407196044921875
2,8.352211952209473,7.8877692222595215,0.6329845190048218
3,11.172245025634766,7.73933219909668,0.7590606808662415
4,9.794745445251465,6.943035125732422,0.5531936883926392
5,8.458345413208008,8.649303436279297,0.5225642323493958
6,14.554591178894043,6.230998992919922,0.5401321649551392
7,9.13269329071045,5.31251335144043,0.5026994347572327
8,14.98919677734375,5.41309928894043,0.5907241106033325
9,8.356608390808105,8.337149620056152,0.47887229919433594
10,9.739537239074707,8.001670837402344,0.44472217559814453
11,9.281512260437012,8.135334968566895,0.5389941930770874
12,11.4310941696167,8.611985206604004,0.49172285199165344
13,9.213007926940918,7.744670391082764,0.5475945472717285
14,11.75442886352539,7.7301506996154785,0.547606885433197
15,8.35326099395752,6.352108001708984,0.47864311933517456
16,9.969291687011719,9.108271598815918,0.5688961148262024
17,14.67602825164795,8.330252647399902,0.6007487177848816
18,13.243849754333496,7.883553981781006,0.5374959111213684
19,9.2257719039917,7.157686710357666,0.5348019003868103
20,10.710270881652832,8.514975547790527,0.47423678636550903
21,11.68105411529541,6.412573337554932,0.5080196261405945
22,8.363676071166992,10.370246887207031,0.5927711725234985
23,10.766380310058594,8.275727272033691,0.6351564526557922
24,11.287827491760254,8.307376861572266,0.5925441384315491
25,10.110937118530273,5.904904842376709,0.5568029880523682
26,8.785303115844727,8.479267120361328,0.5828630924224854
27,9.362110137939453,8.14651870727539,0.6706181764602661
28,9.118729591369629,6.987154960632324,0.5597025752067566
29,9.875587463378906,7.830038547515869,0.43701663613319397
30,8.740918159484863,9.031794548034668,0.5534021854400635
31,8.687978744506836,8.416601181030273,0.5209712386131287
32,8.86617374420166,6.805522918701172,0.5785982608795166
33,11.169547080993652,8.472543716430664,0.42813390493392944
34,9.904325485229492,8.536527633666992,0.5224649310112
35,11.93610954284668,10.869001388549805,0.6421825885772705
36,9.455074310302734,6.314526081085205,0.5662308931350708
37,11.229902267456055,7.832749366760254,0.4087353050708771
38,8.009323120117188,7.384121417999268,0.5568910837173462
39,13.075980186462402,7.182666778564453,0.5399855971336365
40,9.575461387634277,8.755029678344727,0.42237424850463867
41,10.282134056091309,9.548025131225586,0.43346405029296875
42,8.165431022644043,9.827593803405762,0.2920675575733185
43,12.822486877441406,8.48542308807373,0.4516180753707886
44,13.977898597717285,6.389625549316406,0.5654482841491699
45,11.058134078979492,8.920637130737305,0.6442344784736633
46,7.786866188049316,7.080636978149414,0.6137069463729858
47,9.417830467224121,7.744118690490723,0.5405541658401489
48,8.962871551513672,8.679827690124512,0.6145346760749817
49,13.196162223815918,7.120064735412598,0.7209553718566895
50,12.553858757019043,8.079580307006836,0.5182949900627136
