,$\tilde{\beta}$,$\theta$
0,0.6651610732078552,-0.3024069368839264
1,0.6403751373291016,-0.32801541686058044
2,0.4981966018676758,-0.34979331493377686
3,0.5124164819717407,-0.3386549949645996
4,0.5908454060554504,-0.3530859351158142
5,0.475093811750412,-0.3274381756782532
6,0.6095251441001892,-0.33630216121673584
7,0.4279693067073822,-0.3980778455734253
8,0.5695552825927734,-0.4042735695838928
9,0.6016181707382202,-0.2926539480686188
10,0.5687474608421326,-0.27599072456359863
11,0.5310092568397522,-0.2894245982170105
12,0.5346090793609619,-0.27419671416282654
13,0.5320165157318115,-0.33851781487464905
14,0.5260578989982605,-0.3829371929168701
15,0.5380170345306396,-0.2772514820098877
16,0.5311566591262817,-0.38644012808799744
17,0.48772504925727844,-0.3251320421695709
18,0.4941117465496063,-0.25940799713134766
19,0.5688022971153259,-0.22196966409683228
20,0.5418193340301514,-0.22588911652565002
21,0.5003629326820374,-0.34159600734710693
22,0.6259130239486694,-0.2526789903640747
23,0.6840802431106567,-0.27978062629699707
24,0.4474429488182068,-0.38799503445625305
25,0.42478570342063904,-0.38149645924568176
26,0.7106929421424866,-0.2970394492149353
27,0.6048781871795654,-0.37087804079055786
28,0.5429319143295288,-0.36760371923446655
29,0.5363021492958069,-0.39249199628829956
30,0.5848761200904846,-0.3063918948173523
31,0.5924248695373535,-0.25069743394851685
32,0.5056673288345337,-0.3286282420158386
33,0.5709388256072998,-0.22496327757835388
34,0.5745008587837219,-0.46842867136001587
35,0.6417111158370972,-0.2879028022289276
36,0.598976194858551,-0.390371710062027
37,0.5159242153167725,-0.27418696880340576
38,0.6827923059463501,-0.40431535243988037
39,0.5046953558921814,-0.28902918100357056
40,0.5039613246917725,-0.298283189535141
41,0.5679197311401367,-0.39339128136634827
42,0.5905755162239075,-0.357859343290329
43,0.48381635546684265,-0.26737749576568604
44,0.5637717247009277,-0.34606102108955383
45,0.4752221405506134,-0.23919332027435303
46,0.5625715255737305,-0.3573470711708069
47,0.7089205980300903,-0.2985023856163025
48,0.44843319058418274,-0.33638668060302734
49,0.543072521686554,-0.28414416313171387
50,0.3949553370475769,-0.3015616238117218
51,0.46279197931289673,-0.31597429513931274
52,0.49778786301612854,-0.2854054868221283
53,0.602501392364502,-0.2470301389694214
54,0.4175832271575928,-0.38846924901008606
55,0.5365775227546692,-0.3348919451236725
56,0.6088724732398987,-0.402456670999527
57,0.5033227801322937,-0.3030100464820862
58,0.48719221353530884,-0.3977290987968445
59,0.4711056053638458,-0.3320913016796112
60,0.6931771039962769,-0.3755057454109192
61,0.5145239233970642,-0.3267819881439209
62,0.6211473941802979,-0.32298627495765686
63,0.5454816818237305,-0.3330650329589844
64,0.5585605502128601,-0.3453538417816162
65,0.5380643010139465,-0.34088000655174255
66,0.5105586647987366,-0.32250189781188965
67,0.5151293873786926,-0.2832438349723816
68,0.6560789942741394,-0.25108397006988525
69,0.5297180414199829,-0.4852859079837799
70,0.6800040006637573,-0.2749803960323334
71,0.5493943095207214,-0.34304946660995483
72,0.5202077627182007,-0.304246723651886
73,0.59666907787323,-0.36618319153785706
74,0.6123279929161072,-0.27036866545677185
75,0.4688725769519806,-0.42879000306129456
