,$\tilde{\beta}$,$\theta$
0,0.6638570427894592,-0.41466155648231506
1,0.7266309857368469,-0.3301120698451996
2,0.6516974568367004,-0.40252989530563354
3,0.6994580626487732,-0.4042206108570099
4,0.6775240898132324,-0.36786380410194397
5,0.6985864639282227,-0.34205591678619385
6,0.6492740511894226,-0.3211241066455841
7,0.7776860594749451,-0.46801382303237915
8,0.683361828327179,-0.43365931510925293
9,0.6181225180625916,-0.33731186389923096
10,0.5850076675415039,-0.4041520357131958
11,0.6062572598457336,-0.34919971227645874
12,0.6624767184257507,-0.46392565965652466
13,0.658480703830719,-0.3966671824455261
14,0.6742197871208191,-0.46560174226760864
15,0.5554242134094238,-0.43321093916893005
16,0.717181384563446,-0.41485869884490967
17,0.6449013352394104,-0.342055082321167
18,0.6911942958831787,-0.3698314428329468
19,0.6766743659973145,-0.33967122435569763
20,0.5729666948318481,-0.3452414274215698
21,0.6402093768119812,-0.40284425020217896
22,0.7594170570373535,-0.4433320164680481
23,0.5980501174926758,-0.41373759508132935
24,0.6354262828826904,-0.2959999740123749
25,0.5809490084648132,-0.40017837285995483
26,0.728418231010437,-0.5000841021537781
27,0.6681678295135498,-0.4351750314235687
28,0.7407852411270142,-0.4917455017566681
29,0.5313113331794739,-0.4357370436191559
30,0.6090542674064636,-0.5113018751144409
31,0.7126340866088867,-0.3618602752685547
32,0.6771366000175476,-0.4300095736980438
33,0.6325812339782715,-0.3241153061389923
34,0.6095065474510193,-0.38946986198425293
35,0.8494275808334351,-0.3635016977787018
36,0.7183218002319336,-0.5096757411956787
37,0.6688549518585205,-0.42616692185401917
38,0.6782005429267883,-0.48971837759017944
39,0.7540507316589355,-0.43437889218330383
40,0.7413357496261597,-0.42299118638038635
41,0.6130536794662476,-0.395312637090683
42,0.6744288206100464,-0.4004024863243103
43,0.6306930780410767,-0.4249405860900879
44,0.5763554573059082,-0.29911887645721436
45,0.6182359457015991,-0.43533870577812195
46,0.5934056639671326,-0.44985711574554443
47,0.5729225873947144,-0.3636353313922882
48,0.7211878299713135,-0.28723281621932983
49,0.6287447214126587,-0.3963603675365448
50,0.5980353355407715,-0.43222469091415405
51,0.6690099835395813,-0.4064209461212158
52,0.6295163035392761,-0.43995827436447144
53,0.6381193995475769,-0.37160900235176086
54,0.6587456464767456,-0.36671897768974304
55,0.6689072251319885,-0.39024612307548523
56,0.6506536602973938,-0.4040541648864746
57,0.7216157913208008,-0.49436891078948975
58,0.6546362042427063,-0.30691292881965637
59,0.6754886507987976,-0.4046846330165863
60,0.6439546346664429,-0.31099003553390503
61,0.6970008015632629,-0.31293702125549316
62,0.6177424788475037,-0.5005773901939392
63,0.6552243232727051,-0.3427175283432007
64,0.6530721783638,-0.4838315546512604
65,0.6213144659996033,-0.3294556140899658
66,0.6522625088691711,-0.2591230869293213
67,0.5658436417579651,-0.3542686104774475
68,0.6733354330062866,-0.41715356707572937
69,0.5185234546661377,-0.3916093409061432
70,0.6329479813575745,-0.46197327971458435
71,0.6585391759872437,-0.41822928190231323
72,0.5642310380935669,-0.3797546625137329
73,0.7466192841529846,-0.43265965580940247
74,0.7198410034179688,-0.35563379526138306
75,0.678074300289154,-0.5134086012840271
76,0.6536856293678284,-0.4299794137477875
77,0.6476900577545166,-0.4455296993255615
78,0.6856649518013,-0.47434186935424805
79,0.6890883445739746,-0.3953799605369568
80,0.6181826591491699,-0.45402783155441284
81,0.7589551210403442,-0.4984515905380249
82,0.7293861508369446,-0.41663670539855957
83,0.6962724924087524,-0.4540475308895111
84,0.7245827317237854,-0.356198251247406
85,0.6283504366874695,-0.26945528388023376
86,0.6761019229888916,-0.42564496397972107
87,0.537624716758728,-0.28453299403190613
88,0.6342390775680542,-0.5046212077140808
89,0.5603024363517761,-0.36854392290115356
90,0.743712306022644,-0.40320026874542236
91,0.6618221402168274,-0.47001221776008606
92,0.6709387898445129,-0.4273138642311096
93,0.637087345123291,-0.44611918926239014
94,0.7123112678527832,-0.44351106882095337
95,0.638810932636261,-0.41214340925216675
96,0.619575560092926,-0.4313929080963135
97,0.6940917372703552,-0.4033726155757904
98,0.6557766199111938,-0.4254978597164154
99,0.6267968416213989,-0.3871552348136902
100,0.6623945236206055,-0.41731005907058716
101,0.5959838032722473,-0.3841022849082947
102,0.6330262422561646,-0.4041513204574585
103,0.6877055764198303,-0.35792505741119385
104,0.6868032813072205,-0.45049601793289185
105,0.5944496989250183,-0.4613681137561798
106,0.6943636536598206,-0.4076940715312958
107,0.6646217703819275,-0.3320118486881256
108,0.65849769115448,-0.40883585810661316
109,0.6362977623939514,-0.3625391125679016
110,0.6155577898025513,-0.3863445818424225
111,0.6971206665039062,-0.43247541785240173
112,0.6724092960357666,-0.34619998931884766
113,0.7528825402259827,-0.3937772512435913
114,0.686262845993042,-0.402883917093277
115,0.5874110460281372,-0.3905397951602936
116,0.6053767204284668,-0.31174883246421814
117,0.6739113926887512,-0.399212509393692
118,0.63566654920578,-0.4153730869293213
119,0.6663725972175598,-0.37771886587142944
120,0.6137591600418091,-0.39062514901161194
121,0.7066015601158142,-0.3523736000061035
122,0.6048071980476379,-0.4421091079711914
123,0.562576413154602,-0.34252673387527466
124,0.628894567489624,-0.31159114837646484
125,0.5651484727859497,-0.3562403917312622
126,0.5990744829177856,-0.433391809463501
127,0.6292420625686646,-0.3525545597076416
128,0.6270804405212402,-0.334287166595459
129,0.6530945301055908,-0.4544905126094818
130,0.5773037075996399,-0.28765833377838135
131,0.6445038318634033,-0.3575480580329895
132,0.6387479901313782,-0.4227655231952667
133,0.552208662033081,-0.2500716745853424
134,0.697726845741272,-0.4262276291847229
135,0.6936966180801392,-0.4099258482456207
136,0.7368086576461792,-0.31923359632492065
137,0.7310959696769714,-0.5342926979064941
138,0.6471654772758484,-0.3933473229408264
139,0.6130558848381042,-0.37686508893966675
140,0.6616322994232178,-0.3673715591430664
141,0.6140735149383545,-0.43222206830978394
142,0.6074205636978149,-0.47990795969963074
143,0.595805287361145,-0.3024753928184509
144,0.6366130113601685,-0.3123571276664734
145,0.6463193297386169,-0.39759576320648193
146,0.6349169611930847,-0.3846938908100128
147,0.5538156628608704,-0.40180841088294983
148,0.4956296682357788,-0.42651891708374023
149,0.6329300403594971,-0.48410338163375854
150,0.6721241474151611,-0.3427483141422272
151,0.635658323764801,-0.2621258497238159
152,0.730026364326477,-0.5361802577972412
153,0.6898736953735352,-0.35428208112716675
154,0.5949234366416931,-0.4365213215351105
