,0
0,11078.435
1,11000.70125
2,10963.06
3,10790.425
4,10720.69875
5,10715.69125
6,10591.36125
7,10550.81
8,10513.97875
9,10448.631875
10,10346.495625
11,10301.371875
12,10242.230625
13,10256.255
14,10183.335
15,10099.213125
16,10048.985625
17,9948.81375
18,9921.449375
19,9875.724375
20,9873.58375
21,9777.849375
22,9796.338125
23,9727.22625
24,9638.715625
25,9618.26125
26,9557.685
27,9565.77125
28,9546.963125
29,9511.146875
30,9452.30375
31,9387.368125
32,9341.955625
33,9305.02625
34,9297.071875
35,9240.169375
36,9205.186875
37,9199.846875
38,9173.11625
39,9105.961875
40,9078.895
41,9085.3725
42,9032.49625
43,8994.69
44,9010.43
45,8942.546875
46,8921.145
47,8928.855625
48,8884.146875
49,8876.653125
50,8808.510625
51,8824.125
52,8814.1925
53,8750.35125
54,8736.2625
55,8736.70375
56,8668.511875
57,8720.15375
58,8685.4225
59,8668.994375
60,8626.869375
61,8607.650625
62,8597.205625
63,8554.34125
64,8550.30125
65,8539.886875
66,8497.99625
67,8522.805
68,8505.021875
69,8476.2225
70,8464.419375
71,8466.96
72,8452.235625
73,8430.781875
74,8415.664375
75,8400.585625
76,8387.40875
77,8382.1425
78,8343.075625
79,8333.225625
80,8346.5525
81,8329.368125
82,8299.38375
83,8287.46
84,8283.96125
85,8285.043125
86,8258.873125
87,8249.60625
88,8265.0975
89,8236.833125
90,8225.27
91,8203.0575
92,8207.1975
93,8172.074375
94,8166.500625
95,8154.82625
96,8158.28375
97,8162.655625
98,8139.454375
99,8135.7225
100,8124.646875
101,8119.915625
102,8102.31625
103,8105.161875
104,8096.7725
105,8082.03625
106,8084.231875
107,8088.978125
108,8066.215625
109,8067.14
110,8061.625625
111,8054.00875
112,8068.534375
113,8044.9325
114,8031.538125
115,8039.8075
116,8023.8225
117,8021.2275
118,8027.7925
119,8028.739375
120,8011.476875
121,7999.193125
122,8000.77
123,7988.3325
124,7986.4075
125,7988.684375
126,7987.300625
127,7980.276875
128,7961.853125
129,7970.4875
130,7958.86125
131,7951.47375
132,7949.86375
133,7953.670625
134,7942.040625
135,7937.181875
136,7934.146875
137,7929.48125
138,7934.46375
139,7926.780625
140,7926.125
141,7906.54125
142,7914.573125
143,7908.228125
144,7917.790625
145,7891.854375
146,7889.044375
147,7899.7725
148,7890.0975
149,7892.948125
150,7872.279375
151,7887.423125
