,subject,parameter,value,ID
395,36,$\theta$,-0.39747172594070435,03016
396,37,$\theta$,-0.17200122773647308,03028
397,38,$\theta$,-0.3371806740760803,03029
398,39,$\theta$,0.07925954461097717,03092
399,40,$\theta$,-0.24825412034988403,03257
400,41,$\theta$,-0.5489369034767151,03262
401,42,$\theta$,-0.3085067868232727,03362
402,43,$\theta$,-0.29571533203125,03379
403,44,$\theta$,0.32115739583969116,03435
404,45,$\theta$,-0.2727664113044739,12647
405,1,$\theta$,-0.35741332173347473,00792
406,2,$\theta$,-0.24809783697128296,00882
407,3,$\theta$,-0.12473511695861816,01291
408,4,$\theta$,-0.10594978928565979,01366
409,5,$\theta$,-0.4044669568538666,01469
410,6,$\theta$,-0.8565833568572998,01482
411,7,$\theta$,-0.3877219557762146,01526
412,8,$\theta$,-0.3599720001220703,01664
413,9,$\theta$,-0.42406219244003296,01758
414,10,$\theta$,-0.36006802320480347,01805
415,11,$\theta$,0.49290722608566284,01807
416,12,$\theta$,-1.430204153060913,01841
417,13,$\theta$,-0.10218237340450287,01876
418,14,$\theta$,-0.21882210671901703,01878
419,15,$\theta$,-0.5824512243270874,02137
420,16,$\theta$,-0.6132095456123352,02366
421,17,$\theta$,-0.17775051295757294,02427
422,18,$\theta$,-0.9346422553062439,02559
423,19,$\theta$,-0.5431703925132751,02571
424,20,$\theta$,-0.19183078408241272,02625
425,21,$\theta$,-0.12184563279151917,02628
426,22,$\theta$,-0.49248236417770386,02629
427,23,$\theta$,0.13532225787639618,02654
428,24,$\theta$,0.04985281825065613,02656
429,25,$\theta$,-0.484099417924881,02684
430,26,$\theta$,-0.2913205325603485,02719
431,27,$\theta$,-0.7879387140274048,02747
432,28,$\theta$,-0.7543854117393494,02750
433,29,$\theta$,-0.1599968820810318,02796
434,30,$\theta$,0.19849681854248047,02797
435,31,$\theta$,-0.07743918895721436,02820
436,32,$\theta$,-0.6843257546424866,02916
437,33,$\theta$,-0.36382919549942017,02935
438,34,$\theta$,-0.5242371559143066,02948
439,35,$\theta$,-1.0806572437286377,02965
440,36,$\theta$,-1.0584710836410522,03016
441,37,$\theta$,-0.25088563561439514,03028
442,38,$\theta$,-0.4864633083343506,03029
443,39,$\theta$,-0.02624531462788582,03092
444,40,$\theta$,-0.34248146414756775,03257
445,41,$\theta$,-0.3002031147480011,03262
446,42,$\theta$,-0.26436787843704224,03362
447,43,$\theta$,-0.6211104393005371,03379
448,44,$\theta$,0.47767549753189087,03435
449,45,$\theta$,-0.4045400023460388,12647
450,1,$\theta$,-0.9815092086791992,00792
451,2,$\theta$,-0.42742303013801575,00882
452,3,$\theta$,-0.08993369340896606,01291
453,4,$\theta$,-0.2707376480102539,01366
454,5,$\theta$,0.04887288808822632,01469
455,6,$\theta$,-1.1284043788909912,01482
456,7,$\theta$,-0.6412640810012817,01526
457,8,$\theta$,-0.662389874458313,01664
458,9,$\theta$,-0.3413654863834381,01758
459,10,$\theta$,-0.3133576512336731,01805
460,11,$\theta$,-0.049869686365127563,01807
461,12,$\theta$,-1.2052942514419556,01841
462,13,$\theta$,-0.6216956973075867,01876
463,14,$\theta$,-0.09359432756900787,01878
464,15,$\theta$,-0.5277470946311951,02137
465,16,$\theta$,-0.7669740915298462,02366
466,17,$\theta$,-0.0019653886556625366,02427
467,18,$\theta$,-0.5365412831306458,02559
468,19,$\theta$,-0.38796451687812805,02571
469,20,$\theta$,0.03896274417638779,02625
470,21,$\theta$,0.14487774670124054,02628
471,22,$\theta$,0.027516499161720276,02629
472,23,$\theta$,0.06708230078220367,02654
473,24,$\theta$,0.004265978932380676,02656
474,25,$\theta$,0.009385406970977783,02684
475,26,$\theta$,-0.061826810240745544,02719
476,27,$\theta$,-0.7308531999588013,02747
477,28,$\theta$,-0.400581955909729,02750
478,29,$\theta$,-0.22578388452529907,02796
479,30,$\theta$,-0.055452145636081696,02797
480,31,$\theta$,-0.03737810254096985,02820
481,32,$\theta$,-0.3552995026111603,02916
482,33,$\theta$,-0.33666133880615234,02935
483,34,$\theta$,-0.3358568549156189,02948
484,35,$\theta$,-1.0004981756210327,02965
485,36,$\theta$,-0.7812774181365967,03016
486,37,$\theta$,-0.07910917699337006,03028
487,38,$\theta$,-0.42626601457595825,03029
488,39,$\theta$,-0.07650382816791534,03092
489,40,$\theta$,-0.2083042562007904,03257
490,41,$\theta$,-0.3399815559387207,03262
491,42,$\theta$,-0.5091475248336792,03362
492,43,$\theta$,-0.5672973394393921,03379
493,44,$\theta$,0.4174596965312958,03435
494,45,$\theta$,-0.20228606462478638,12647
495,1,$\theta$,-0.7689961791038513,00792
496,2,$\theta$,-0.31060606241226196,00882
497,3,$\theta$,-0.461116224527359,01291
498,4,$\theta$,-0.5039947628974915,01366
499,5,$\theta$,-0.3560485243797302,01469
500,6,$\theta$,-1.210842251777649,01482
501,7,$\theta$,-0.698914647102356,01526
502,8,$\theta$,-0.8216944336891174,01664
503,9,$\theta$,-0.23519586026668549,01758
504,10,$\theta$,-0.5718370676040649,01805
505,11,$\theta$,0.25508594512939453,01807
506,12,$\theta$,-1.1380616426467896,01841
507,13,$\theta$,-0.5044349431991577,01876
508,14,$\theta$,-0.08653345704078674,01878
509,15,$\theta$,-0.16034813225269318,02137
510,16,$\theta$,-0.8164659738540649,02366
511,17,$\theta$,-0.2910941243171692,02427
512,18,$\theta$,-0.6606386303901672,02559
513,19,$\theta$,-0.2152767777442932,02571
514,20,$\theta$,-0.18709979951381683,02625
515,21,$\theta$,0.14811165630817413,02628
516,22,$\theta$,-0.4580649137496948,02629
517,23,$\theta$,0.018500827252864838,02654
518,24,$\theta$,-0.0927569568157196,02656
519,25,$\theta$,-0.34096866846084595,02684
520,26,$\theta$,-0.09579126536846161,02719
521,27,$\theta$,-0.8447641134262085,02747
522,28,$\theta$,-0.5183659791946411,02750
523,29,$\theta$,0.06689725816249847,02796
524,30,$\theta$,0.006627984344959259,02797
525,31,$\theta$,-0.2325478196144104,02820
526,32,$\theta$,-0.7686578631401062,02916
527,33,$\theta$,-0.34847232699394226,02935
528,34,$\theta$,-0.29697221517562866,02948
