,subject,parameter,value,ID
92937,13,$\beta$,1.319536029023875,01323
92938,14,$\beta$,2.1947000209801,01326
92939,15,$\beta$,2.059524337226225,01332
92940,16,$\beta$,2.5887185732324363,01335
92941,17,$\beta$,2.6066210896834594,01343
92942,18,$\beta$,0.6276870152011815,01344
92943,19,$\beta$,2.5525694264156207,01351
92944,20,$\beta$,1.9549813464828976,01354
92945,21,$\beta$,2.2366909154900436,01355
92946,22,$\beta$,2.1869699819674904,01356
92947,23,$\beta$,2.4821725605296665,01358
92948,24,$\beta$,1.9199303584223018,01379
92949,25,$\beta$,2.8562971848683865,01390
92950,26,$\beta$,1.5491847459901311,01414
92951,27,$\beta$,1.462291162977274,01443
92952,28,$\beta$,4.074466658265918,01447
92953,29,$\beta$,2.2433931923836985,01448
92954,30,$\beta$,2.165011065953606,01449
92955,31,$\beta$,1.6514342198731549,01456
92956,32,$\beta$,1.67229828566622,01457
92957,33,$\beta$,2.0590655218652736,01460
92958,34,$\beta$,1.2531759591168559,01476
92959,35,$\beta$,3.104429689902475,01547
92960,36,$\beta$,2.1158215428424523,01549
92961,37,$\beta$,3.1484809075748186,01560
92962,38,$\beta$,1.4314249454710068,01561
92963,39,$\beta$,1.3115366496886542,01611
92964,40,$\beta$,2.3732738875940997,01614
92965,41,$\beta$,1.4360408234050652,01630
92966,42,$\beta$,1.593026723427086,01646
92967,43,$\beta$,1.3337064495029667,01647
92968,44,$\beta$,1.2647491680237637,01840
92969,45,$\beta$,1.3862000399614944,01861
92970,1,$\beta$,1.675658370870786,00513
92971,2,$\beta$,1.3521664747149722,01063
92972,3,$\beta$,2.5262869103036714,01079
92973,4,$\beta$,1.608044283548845,01101
92974,5,$\beta$,1.110090056008371,01104
92975,6,$\beta$,2.540658333807749,01261
92976,7,$\beta$,1.8968412549635336,01268
92977,8,$\beta$,2.562195945981152,01271
92978,9,$\beta$,1.3624888023337214,01272
92979,10,$\beta$,1.1528397149088545,01281
92980,11,$\beta$,2.676134627629863,01293
92981,12,$\beta$,1.2922135992025503,01320
92982,13,$\beta$,1.2810884829315194,01323
92983,14,$\beta$,1.909293738400946,01326
92984,15,$\beta$,1.830206001675326,01332
92985,16,$\beta$,1.6388695791481527,01335
92986,17,$\beta$,2.247834970984178,01343
92987,18,$\beta$,0.7958770576780185,01344
92988,19,$\beta$,2.5957247546988778,01351
92989,20,$\beta$,2.7977626322217177,01354
92990,21,$\beta$,1.8648295607246916,01355
92991,22,$\beta$,2.710731405068998,01356
92992,23,$\beta$,2.3606786111779665,01358
92993,24,$\beta$,2.166244697630436,01379
92994,25,$\beta$,2.9507011300066077,01390
92995,26,$\beta$,1.7794324795525431,01414
92996,27,$\beta$,1.60388488445201,01443
92997,28,$\beta$,2.578222075338884,01447
92998,29,$\beta$,2.1922775005144435,01448
92999,30,$\beta$,2.115729482507531,01449
93000,31,$\beta$,1.8220789855932182,01456
93001,32,$\beta$,1.8338444516116805,01457
93002,33,$\beta$,2.5473955093956517,01460
93003,34,$\beta$,1.2257026214904019,01476
93004,35,$\beta$,2.920317512500823,01547
93005,36,$\beta$,2.400936007656506,01549
93006,37,$\beta$,2.15147675265824,01560
93007,38,$\beta$,1.0082286237455296,01561
93008,39,$\beta$,1.3257669131191887,01611
93009,40,$\beta$,2.02169634645375,01614
93010,41,$\beta$,1.2098857685575364,01630
93011,42,$\beta$,2.4126048767834405,01646
93012,43,$\beta$,1.5810943230572383,01647
93013,44,$\beta$,1.4379553969556014,01840
93014,45,$\beta$,1.541278642898312,01861
93015,1,$\beta$,1.824840060903796,00513
93016,2,$\beta$,1.842743230930998,01063
93017,3,$\beta$,2.4872472138386637,01079
93018,4,$\beta$,1.9548063323122025,01101
93019,5,$\beta$,1.0120159722338258,01104
93020,6,$\beta$,2.4077759401297953,01261
93021,7,$\beta$,1.793140015678026,01268
93022,8,$\beta$,2.5553561127061903,01271
93023,9,$\beta$,1.5294825867681443,01272
93024,10,$\beta$,1.0037601924202342,01281
93025,11,$\beta$,2.019526057273643,01293
93026,12,$\beta$,1.4468814049489243,01320
93027,13,$\beta$,1.302544343618052,01323
93028,14,$\beta$,1.667501258306834,01326
93029,15,$\beta$,2.5149557727993392,01332
93030,16,$\beta$,2.40054449899866,01335
93031,17,$\beta$,1.899735549697821,01343
93032,18,$\beta$,0.8133638215253394,01344
93033,19,$\beta$,3.9686200729047076,01351
93034,20,$\beta$,2.587149821302421,01354
93035,21,$\beta$,2.6482437442263684,01355
93036,22,$\beta$,1.7102855984579313,01356
93037,23,$\beta$,2.5897851577831443,01358
93038,24,$\beta$,1.707377353528792,01379
93039,25,$\beta$,3.5462999211312525,01390
93040,26,$\beta$,1.8957166360187334,01414
93041,27,$\beta$,1.9662644807338472,01443
93042,28,$\beta$,2.990989593883896,01447
93043,29,$\beta$,1.841642233841981,01448
93044,30,$\beta$,2.1088662770316122,01449
93045,31,$\beta$,1.757913237735149,01456
93046,32,$\beta$,1.8919026528978364,01457
93047,33,$\beta$,2.2032186562839375,01460
93048,34,$\beta$,1.1874177112922533,01476
93049,35,$\beta$,3.0936234233613966,01547
93050,36,$\beta$,1.7280226162564603,01549
93051,37,$\beta$,1.8375379969383845,01560
93052,38,$\beta$,1.1505133617895198,01561
93053,39,$\beta$,1.5023224254634224,01611
93054,40,$\beta$,1.8286539995054338,01614
93055,41,$\beta$,1.4702069251326955,01630
93056,42,$\beta$,1.943875575481333,01646
93057,43,$\beta$,1.3749046853231208,01647
93058,44,$\beta$,1.4720554387577316,01840
93059,45,$\beta$,1.687680844603253,01861
93060,1,$\beta$,2.3437466726654748,00513
93061,2,$\beta$,1.5969377858814815,01063
93062,3,$\beta$,2.3897190950784775,01079
93063,4,$\beta$,1.2572489654182255,01101
93064,5,$\beta$,1.1463040718471917,01104
93065,6,$\beta$,3.010871570595774,01261
93066,7,$\beta$,2.480987328145701,01268
93067,8,$\beta$,3.1870653249161527,01271
93068,9,$\beta$,1.4271965366413188,01272
93069,10,$\beta$,1.0731214836187803,01281
93070,11,$\beta$,2.1021666674825923,01293
93071,12,$\beta$,1.279761462564904,01320
93072,13,$\beta$,1.068587809841785,01323
93073,14,$\beta$,1.5659444580573567,01326
93074,15,$\beta$,2.8734499526643527,01332
93075,16,$\beta$,2.1484424747849653,01335
93076,17,$\beta$,2.3042450509648886,01343
93077,18,$\beta$,0.5711372624816241,01344
93078,19,$\beta$,2.9945354817575125,01351
93079,20,$\beta$,2.0278157886192703,01354
93080,21,$\beta$,2.920457115556861,01355
93081,22,$\beta$,2.235100207693381,01356
93082,23,$\beta$,2.1204549482067825,01358
93083,24,$\beta$,1.900981861725364,01379
