,$\tilde{\beta}$,$\theta$
0,12.226014137268066,6.782010555267334
1,7.970956325531006,6.949775695800781
2,7.824199199676514,11.481107711791992
3,9.53096866607666,6.999817848205566
4,7.065754413604736,7.5323405265808105
5,8.48452091217041,6.995928764343262
6,10.019342422485352,7.688122749328613
7,8.336791038513184,5.312257289886475
8,6.484671592712402,7.960844993591309
9,7.2218756675720215,6.6990861892700195
10,9.280478477478027,5.483522415161133
11,10.839695930480957,7.616161346435547
12,6.384958744049072,7.762466907501221
13,7.922209739685059,4.864387512207031
14,8.351158142089844,7.598243713378906
15,5.373812675476074,6.727031230926514
16,11.085500717163086,7.682957649230957
17,7.728364944458008,6.8331522941589355
18,7.858994007110596,9.199679374694824
19,8.586565971374512,5.014391899108887
20,9.848810195922852,7.446920394897461
21,9.382658958435059,7.740096569061279
22,9.160198211669922,8.748982429504395
23,6.140272617340088,6.460607528686523
24,9.513792037963867,5.0845489501953125
25,10.207375526428223,6.564472198486328
26,7.704139709472656,8.349691390991211
27,7.271439075469971,7.06272554397583
28,8.622714042663574,6.811300277709961
29,9.08154582977295,6.41775369644165
30,5.9998698234558105,8.28311538696289
31,9.537454605102539,6.6283135414123535
32,7.842204570770264,9.950854301452637
33,9.11573600769043,7.649930477142334
34,10.4345121383667,6.908111095428467
35,7.293968677520752,5.885831356048584
36,6.57231330871582,6.735184192657471
37,7.819119453430176,6.625887870788574
38,7.195845127105713,11.272919654846191
39,8.280842781066895,5.337186813354492
40,7.593477249145508,5.8215718269348145
41,6.996157169342041,7.402878761291504
42,6.143124580383301,6.563329219818115
43,8.050180435180664,5.856094837188721
44,7.111418724060059,6.822566509246826
45,8.471701622009277,8.756704330444336
46,7.693966865539551,5.94938325881958
47,7.182997226715088,8.718265533447266
48,7.95982551574707,7.767406463623047
49,5.060756683349609,9.193395614624023
50,10.822503089904785,8.582452774047852
51,9.226292610168457,5.685773849487305
52,7.628782749176025,7.582821369171143
53,8.16161060333252,6.711989402770996
54,8.066034317016602,6.492955207824707
55,7.72193717956543,9.788397789001465
56,5.090476989746094,5.026861190795898
57,7.414702892303467,6.329488277435303
58,6.801235198974609,6.876457214355469
59,7.23183012008667,6.933328151702881
60,8.287303924560547,8.045974731445312
61,8.595845222473145,7.399984836578369
62,8.082837104797363,9.376605987548828
63,11.154147148132324,9.540351867675781
64,6.5091142654418945,6.939056873321533
65,8.68533992767334,7.153899192810059
66,6.181863307952881,4.501871585845947
67,7.455554485321045,9.269097328186035
68,11.006677627563477,5.735090732574463
69,7.806088447570801,8.42009162902832
70,6.4598283767700195,6.9944634437561035
71,7.1208815574646,7.039221286773682
72,9.631628036499023,8.091498374938965
73,6.738759517669678,7.542776107788086
74,8.131869316101074,6.3849029541015625
75,8.507444381713867,5.797952651977539
76,7.3389716148376465,7.346670150756836
77,9.216048240661621,8.250921249389648
78,8.533312797546387,6.403477668762207
79,6.909607410430908,8.267363548278809
80,6.494563102722168,10.758970260620117
81,9.01495361328125,7.421266555786133
82,8.701849937438965,6.373332977294922
83,6.204653263092041,9.635519027709961
84,7.985717296600342,8.148635864257812
85,8.334311485290527,7.496330261230469
86,6.895946025848389,6.546487808227539
87,8.105513572692871,5.853858470916748
88,7.597854137420654,11.511343002319336
89,7.4260573387146,6.172756671905518
90,8.638086318969727,7.073709487915039
91,10.993891716003418,6.585616588592529
92,5.680208683013916,7.402153491973877
93,8.35140323638916,6.013155937194824
94,7.3135857582092285,7.34558629989624
95,8.47204303741455,5.215418815612793
96,7.878890037536621,7.031388282775879
97,7.4114580154418945,7.318167209625244
98,7.924280166625977,5.448890209197998
99,6.452935218811035,7.829849720001221
100,6.739908695220947,7.506168365478516
101,9.373311042785645,7.740303039550781
102,8.351875305175781,6.175917625427246
103,6.1795172691345215,6.017554759979248
104,8.708563804626465,9.190849304199219
105,6.635748863220215,6.9060444831848145
106,5.608419418334961,7.868818759918213
107,6.671337604522705,8.002984046936035
108,8.648847579956055,5.328487396240234
109,7.5897417068481445,6.7743659019470215
110,8.063180923461914,9.500581741333008
111,8.07602310180664,9.391524314880371
112,9.767945289611816,6.9540252685546875
113,9.681800842285156,5.782680988311768
114,9.812471389770508,6.882599830627441
115,6.927833080291748,6.37438440322876
116,8.5132417678833,7.895829677581787
117,7.1426801681518555,6.533843994140625
118,7.127289295196533,7.029017448425293
119,6.0484161376953125,9.323634147644043
120,6.673120498657227,5.819593906402588
121,7.332065105438232,5.972121715545654
122,6.482025146484375,6.845682144165039
123,10.284017562866211,6.237151622772217
124,11.101038932800293,7.039167404174805
125,6.839412689208984,7.524310111999512
126,7.481546401977539,8.335384368896484
127,9.233519554138184,7.734316825866699
128,6.983750820159912,6.331853866577148
129,7.398540019989014,5.960652828216553
130,7.955657482147217,5.931857109069824
131,6.314341068267822,6.006738662719727
132,7.74829626083374,9.040485382080078
133,6.775079727172852,5.981989860534668
134,7.464869022369385,5.2098565101623535
135,7.892642974853516,6.597329616546631
136,6.974272727966309,8.368339538574219
137,10.360685348510742,9.566914558410645
138,7.366170406341553,5.78257417678833
139,8.705778121948242,7.45419979095459
140,7.9202494621276855,6.017439842224121
141,8.826903343200684,7.20671272277832
142,6.24608039855957,7.360716819763184
143,5.68441915512085,6.32631778717041
144,7.7152862548828125,6.453980445861816
145,6.0471601486206055,8.24537181854248
146,7.1338276863098145,6.481558322906494
147,8.822173118591309,7.3129658699035645
148,10.550477981567383,7.657273292541504
149,10.49219036102295,9.885994911193848
150,6.947210311889648,7.118683338165283
151,8.14983081817627,8.03470516204834
152,6.343235492706299,7.278055667877197
153,6.871883869171143,7.657623767852783
154,6.182119846343994,7.775481224060059
155,6.256865978240967,5.542204856872559
156,7.545612812042236,7.650475978851318
157,5.779218673706055,5.603900909423828
158,9.488801002502441,8.93049430847168
159,7.967523097991943,5.652703285217285
160,6.561920166015625,7.390899181365967
161,8.633050918579102,5.743974685668945
162,6.983883857727051,9.304802894592285
163,7.647009372711182,8.426761627197266
164,11.57492446899414,6.710022926330566
165,7.004408836364746,4.283792972564697
166,6.342416763305664,6.235493183135986
167,8.86670207977295,7.853951454162598
168,7.018499851226807,6.61138916015625
169,8.568700790405273,9.345718383789062
170,5.464698314666748,7.958825588226318
171,6.134457588195801,7.42041540145874
172,7.119786739349365,5.227240085601807
173,9.06993293762207,7.3424458503723145
174,9.31899642944336,7.85711669921875
175,6.194974899291992,7.193670272827148
176,5.602741718292236,8.667445182800293
177,7.65180778503418,6.144656181335449
178,8.402776718139648,8.650041580200195
179,6.8340654373168945,6.380992889404297
180,5.859188556671143,6.901148319244385
181,9.338930130004883,5.685634136199951
182,6.625080108642578,6.555286884307861
183,7.8815598487854,5.530002593994141
184,6.98275899887085,4.826251029968262
185,6.212244510650635,6.741623401641846
186,10.360621452331543,7.158365249633789
187,6.6205902099609375,8.012142181396484
188,7.594907760620117,6.948972702026367
