,0
0,11640.38625
1,11572.6675
2,11440.005
3,11381.19375
4,11320.60875
5,11183.735
6,11112.85625
7,10977.42
8,11040.9875
9,10918.18125
10,10921.0925
11,10866.1575
12,10785.52875
13,10686.23875
14,10712.38
15,10667.34
16,10623.05625
17,10568.3525
18,10511.26875
19,10398.991875
20,10422.00125
21,10302.154375
22,10277.49625
23,10327.6725
24,10224.23125
25,10153.63125
26,10134.038125
27,10080.685
28,10027.945
29,10001.065
30,9956.928125
31,9996.908125
32,9920.9025
33,9903.504375
34,9856.984375
35,9786.15125
36,9769.75875
37,9750.695
38,9713.723125
39,9668.22625
40,9633.886875
41,9593.3075
42,9615.160625
43,9574.671875
44,9580.8675
45,9519.495625
46,9483.148125
47,9475.095
48,9479.481875
49,9438.88875
50,9433.31125
51,9365.218125
52,9366.780625
53,9355.108125
54,9318.276875
55,9307.215
56,9287.28375
57,9240.98
58,9244.1825
59,9194.089375
60,9182.81625
61,9163.785625
62,9163.70375
63,9149.46625
64,9128.3825
65,9086.611875
66,9090.433125
67,9070.948125
68,9029.541875
69,9028.2925
70,9021.6725
71,9011.345
72,8985.25
73,8989.595625
74,8960.980625
75,8951.18125
76,8946.160625
77,8904.870625
78,8904.036875
79,8908.32125
80,8907.2475
81,8859.674375
82,8840.80375
83,8808.6875
84,8811.7925
85,8796.253125
86,8780.219375
87,8769.43875
88,8776.849375
89,8747.318125
90,8751.53
91,8732.305625
92,8734.230625
93,8704.735625
94,8731.6675
95,8687.415625
96,8692.770625
97,8670.87875
98,8661.453125
99,8653.96375
100,8628.204375
101,8659.305
102,8622.265625
103,8621.238125
104,8603.45125
105,8593.28
106,8602.415625
107,8572.830625
108,8578.821875
109,8568.03
110,8570.955625
111,8556.155
112,8539.111875
113,8521.021875
114,8533.871875
115,8509.578125
116,8499.669375
117,8495.305
118,8502.030625
119,8506.52125
120,8478.86
121,8465.14375
122,8458.305625
123,8439.67875
124,8446.033125
125,8453.41375
126,8417.905625
127,8417.913125
128,8425.15
129,8398.226875
130,8384.74625
131,8417.4425
132,8392.938125
133,8380.78125
134,8357.96
135,8346.314375
136,8333.4425
137,8355.315625
138,8354.66375
139,8329.893125
140,8327.43625
141,8316.5975
142,8293.638125
143,8322.835
144,8305.6625
145,8296.718125
146,8309.773125
147,8306.48875
148,8269.19
149,8300.851875
150,8263.968125
151,8263.4925
152,8266.84875
153,8244.488125
154,8253.016875
155,8238.72625
156,8243.97625
157,8222.345
158,8212.67
159,8209.13375
160,8203.541875
161,8205.690625
162,8194.675625
163,8199.8825
164,8195.289375
165,8175.028125
166,8184.30375
167,8164.8775
168,8158.5525
169,8156.404375
170,8168.840625
171,8155.383125
172,8144.545
173,8144.734375
174,8138.718125
175,8111.569375
176,8129.0125
177,8116.336875
178,8093.7775
179,8085.304375
180,8097.780625
181,8086.94625
182,8105.449375
183,8092.801875
184,8098.21375
185,8090.733125
186,8070.263125
187,8062.704375
188,8061.061875
189,8080.68375
190,8071.221875
191,8063.12875
192,8058.69625
193,8046.5725
194,8038.89
195,8037.8475
196,8024.36125
197,8019.725
198,8020.534375
199,8005.725
200,8023.316875
201,8010.235625
202,7997.636875
203,8015.796875
204,7992.91625
205,7988.211875
206,7985.805
207,7962.49
208,7974.048125
209,7967.593125
210,7964.47625
211,7954.173125
212,7971.43125
213,7953.931875
214,7943.299375
215,7945.864375
216,7946.5225
217,7932.225
218,7934.20125
219,7932.263125
220,7933.10625
221,7915.1675
222,7919.593125
223,7904.243125
224,7894.295
225,7913.19625
226,7899.92
227,7896.56875
228,7894.3125
229,7893.39875
230,7886.88
231,7871.87375
232,7864.056875
233,7875.298125
234,7868.726875
235,7879.08625
236,7865.2025
237,7852.896875
238,7859.984375
239,7853.398125
240,7845.41375
241,7842.74625
242,7841.204375
243,7837.520625
244,7829.9275
245,7842.4825
246,7845.9075
247,7813.376875
248,7819.60125
249,7813.8725
250,7796.476875
251,7797.990625
252,7806.99875
253,7802.383125
254,7791.22
255,7794.140625
256,7789.6575
257,7789.738125
258,7785.47625
259,7775.089375
260,7773.55
261,7770.593125
262,7762.1825
263,7767.586875
264,7763.894375
265,7750.1375
266,7753.5
267,7755.624375
268,7751.450625
269,7742.27125
270,7733.83625
271,7727.08625
272,7727.87625
273,7734.795
274,7723.1325
275,7729.58
276,7718.110625
277,7721.715625
278,7711.394375
279,7707.105
280,7701.784375
281,7697.210625
282,7699.486875
283,7700.428125
284,7690.693125
285,7684.806875
286,7683.17875
287,7685.65
288,7678.12625
289,7680.406875
290,7676.14375
291,7673.613125
292,7672.26
293,7660.590625
294,7651.723125
295,7655.925625
296,7656.9825
297,7648.39875
298,7636.0475
299,7647.35
300,7645.18875
301,7635.79125
302,7643.120625
303,7637.833125
304,7638.875625
