,0
0,11957.86
1,11899.025
2,11834.84875
3,11720.59625
4,11604.875
5,11604.53125
6,11520.665
7,11394.00875
8,11339.29625
9,11325.84625
10,11205.4525
11,11151.575
12,11082.155
13,10962.66625
14,10938.20875
15,10941.5375
16,10828.78375
17,10817.475
18,10803.10375
19,10704.21625
20,10670.83125
21,10640.96625
22,10575.83375
23,10566.44125
24,10503.56625
25,10414.35
26,10389.2425
27,10381.223125
28,10327.0125
29,10310.38875
30,10214.970625
31,10225.545625
32,10130.57875
33,10172.83875
34,10076.31125
35,10066.631875
36,10087.18125
37,10010.33875
38,9993.768125
39,9942.46625
40,9934.513125
41,9872.30375
42,9862.4325
43,9824.581875
44,9825.15625
45,9774.52375
46,9715.106875
47,9705.833125
48,9726.708125
49,9669.389375
50,9625.19
51,9601.7775
52,9581.634375
53,9562.339375
54,9554.03
55,9517.855
56,9546.05625
57,9472.099375
58,9483.91875
59,9492.048125
60,9418.538125
61,9398.569375
62,9391.80875
63,9383.389375
64,9382.39125
65,9347.73
66,9326.05875
67,9324.909375
68,9308.33
69,9276.99
70,9258.353125
71,9234.57125
72,9260.206875
73,9202.06875
74,9182.41375
75,9196.614375
76,9153.595
77,9146.630625
78,9171.126875
79,9128.50375
80,9103.6375
81,9099.629375
82,9111.516875
83,9084.936875
84,9104.928125
85,9061.970625
86,9045.068125
87,9051.764375
88,9029.4625
89,8998.13125
90,8985.214375
91,8984.0925
92,8986.099375
93,8977.52625
94,8951.56875
95,8957.656875
96,8929.39875
97,8922.855
98,8933.91875
99,8912.64625
100,8901.42125
101,8880.9775
102,8881.59875
103,8850.640625
104,8853.43875
105,8857.485625
106,8852.48875
107,8830.085625
108,8825.03625
109,8833.909375
110,8817.598125
111,8803.121875
112,8786.831875
113,8792.383125
114,8782.275
115,8780.883125
116,8762.036875
117,8752.351875
118,8744.61375
119,8767.945
120,8730.51375
121,8713.241875
122,8728.295
123,8712.558125
124,8708.150625
125,8684.29
126,8682.445
127,8692.266875
128,8674.95125
129,8674.42125
130,8658.481875
131,8653.7525
132,8649.09
133,8625.271875
134,8616.229375
135,8626.9875
136,8620.96625
137,8624.929375
138,8605.344375
139,8614.3075
140,8591.935
141,8579.099375
142,8566.3925
143,8574.264375
144,8576.449375
145,8564.823125
146,8549.71375
147,8557.745
148,8548.331875
149,8548.900625
150,8543.464375
151,8540.408125
152,8522.235625
153,8517.99
154,8524.525625
155,8510.29125
156,8503.74
157,8495.956875
158,8492.563125
159,8492.92375
160,8491.439375
161,8468.378125
162,8469.56375
163,8475.414375
164,8457.39875
165,8461.134375
166,8450.159375
167,8452.933125
168,8442.374375
169,8456.015625
170,8449.970625
171,8431.64125
172,8426.88
173,8422.36625
174,8423.92125
175,8422.4
176,8428.94
177,8406.809375
178,8405.995
179,8397.025625
180,8380.398125
181,8377.32625
182,8390.6075
183,8383.5775
184,8371.179375
185,8375.7525
186,8359.223125
187,8351.564375
188,8359.66625
189,8362.83875
190,8358.7525
191,8342.11
192,8352.453125
193,8331.271875
194,8330.476875
195,8328.5925
196,8310.99625
197,8321.859375
198,8330.741875
199,8309.53875
200,8316.485625
201,8292.309375
202,8312.490625
203,8309.01625
204,8289.549375
205,8290.941875
206,8276.27875
207,8278.105625
208,8265.851875
209,8269.790625
210,8280.86
211,8266.0825
212,8264.87
213,8252.79
214,8252.225625
215,8249.46125
216,8237.418125
217,8239.724375
218,8237.089375
219,8235.26
220,8235.0175
221,8233.635
222,8228.506875
223,8212.6425
224,8214.835625
225,8208.515625
226,8219.183125
227,8211.51875
228,8206.494375
229,8196.585625
230,8202.60125
231,8186.57
232,8190.77
233,8191.3375
234,8181.925
235,8174.85125
236,8171.246875
237,8171.61125
238,8174.4475
239,8161.361875
240,8165.113125
241,8150.980625
242,8159.200625
243,8144.938125
244,8150.036875
245,8146.445625
246,8146.898125
247,8137.420625
248,8141.483125
249,8135.238125
250,8122.691875
251,8128.0325
252,8134.3125
253,8118.993125
254,8122.605
255,8116.96375
256,8116.449375
257,8111.04375
258,8102.986875
259,8101.020625
260,8101.324375
261,8097.116875
262,8092.879375
263,8097.926875
264,8084.8775
265,8079.295
266,8077.498125
267,8082.27625
268,8080.925625
269,8072.2175
270,8072.610625
271,8069.920625
272,8069.585
273,8064.59125
274,8067.719375
275,8054.678125
276,8064.881875
277,8045.088125
278,8047.39375
279,8049.79375
280,8039.673125
281,8045.433125
282,8048.649375
283,8036.91875
284,8030.949375
285,8032.84
286,8028.015625
287,8032.4925
288,8025.930625
289,8027.113125
290,8024.955625
291,8012.55375
292,8016.405625
293,8008.7375
294,8015.744375
295,7999.078125
296,8009.068125
297,7995.90625
298,8001.296875
299,7995.283125
300,7988.76125
301,8000.105
302,7993.70875
303,7991.6275
304,7989.00875
305,7979.47375
306,7978.5425
307,7980.964375
308,7985.375625
309,7966.426875
310,7971.151875
311,7973.461875
312,7973.9375
313,7971.191875
314,7966.535
315,7962.460625
316,7963.5275
317,7957.42
318,7952.1675
319,7945.591875
320,7947.66125
321,7942.68875
322,7950.31875
323,7943.365
324,7947.76125
325,7942.67625
326,7941.934375
327,7937.79125
328,7934.354375
329,7935.489375
330,7936.5175
331,7929.11875
332,7930.779375
333,7923.375625
334,7924.2075
335,7923.828125
336,7919.113125
337,7916.710625
338,7910.485
339,7919.253125
340,7911.259375
341,7906.920625
342,7905.144375
343,7907.705
344,7901.950625
345,7903.220625
346,7897.9475
347,7894.775625
348,7904.094375
349,7898.00875
350,7896.360625
351,7895.10125
352,7886.284375
353,7889.4675
354,7891.18
355,7889.84
356,7887.48625
357,7886.65
358,7879.34
359,7884.59625
360,7880.9675
361,7877.05
362,7871.434375
363,7873.881875
364,7870.183125
365,7870.479375
366,7868.365625
367,7867.618125
368,7867.585
369,7867.335
370,7864.251875
371,7866.26625
372,7863.151875
373,7859.474375
374,7860.28625
375,7858.501875
376,7858.4075
377,7853.7825
378,7851.038125
379,7853.32
380,7852.578125
381,7854.38375
382,7849.334375
383,7844.9
384,7845.129375
385,7846.8
386,7844.488125
387,7841.865
388,7840.929375
389,7836.111875
390,7838.443125
391,7838.623125
392,7839.205
393,7836.130625
394,7832.31625
395,7832.66
396,7829.621875
397,7835.145625
398,7830.080625
399,7826.254375
400,7827.173125
401,7829.116875
402,7821.246875
403,7827.6
404,7822.276875
405,7823.92875
406,7818.931875
407,7821.5425
408,7820.755625
409,7819.495
410,7818.803125
411,7817.6075
412,7818.9775
413,7814.176875
414,7811.926875
415,7810.985
416,7811.855
417,7811.805
418,7809.193125
419,7808.285
420,7807.2125
421,7809.885
422,7807.193125
