,$\tilde{\beta}$,$\theta$,$k$
0,5.183709621429443,4.619764804840088,0.2591807246208191
1,6.461174488067627,6.368188381195068,0.3164841830730438
2,5.74368143081665,4.775611400604248,0.33978915214538574
3,6.113736629486084,6.937434673309326,0.41346147656440735
4,5.058876037597656,6.241752624511719,0.2914719581604004
5,5.24710750579834,7.000298976898193,0.3381492793560028
6,5.176251411437988,7.607762336730957,0.37163740396499634
7,6.22184419631958,5.889056205749512,0.2619657814502716
8,3.8462905883789062,6.039689540863037,0.3433070778846741
9,3.2020843029022217,5.958154678344727,0.42664480209350586
10,7.364063262939453,5.8225202560424805,0.2277432084083557
11,4.8403401374816895,7.46372127532959,0.3386925160884857
12,3.710972547531128,8.948209762573242,0.43176382780075073
13,5.59637975692749,5.310466289520264,0.4062434136867523
14,5.547082901000977,6.48544454574585,0.30126577615737915
15,4.36309814453125,8.617929458618164,0.30998218059539795
16,3.748552083969116,7.901554584503174,0.30691927671432495
17,4.3187432289123535,5.892693042755127,0.35944512486457825
18,3.3826725482940674,7.8063507080078125,0.3963342607021332
19,4.899421691894531,5.691323280334473,0.405982106924057
20,4.663582801818848,5.4263153076171875,0.31010740995407104
21,8.263497352600098,5.786312580108643,0.23294852674007416
22,3.7860476970672607,6.39243745803833,0.20972971618175507
23,3.63628888130188,6.1270222663879395,0.41162869334220886
24,6.966445446014404,4.928127765655518,0.29445821046829224
25,5.607163906097412,6.328999996185303,0.24249723553657532
26,3.3731772899627686,3.9056921005249023,0.3299941122531891
27,3.6453495025634766,5.112724781036377,0.25986433029174805
28,6.039322376251221,6.182067394256592,0.30473875999450684
29,3.8158226013183594,5.016823768615723,0.35779818892478943
30,6.152231216430664,6.526147842407227,0.33911237120628357
31,4.134881496429443,4.8994035720825195,0.4094831645488739
32,6.308013439178467,6.680411338806152,0.24656492471694946
33,7.729542255401611,5.979311943054199,0.3453655242919922
34,4.710076808929443,6.170130252838135,0.27342137694358826
35,5.588590145111084,6.022478103637695,0.22010387480258942
36,5.3904523849487305,7.017822265625,0.30331775546073914
37,5.7531938552856445,6.155287742614746,0.2529788911342621
38,4.438724517822266,6.876318454742432,0.370085746049881
39,5.325420379638672,7.6819868087768555,0.36223939061164856
40,4.033665180206299,9.542366981506348,0.26775696873664856
41,5.884926795959473,7.303394317626953,0.2988853454589844
42,3.5455243587493896,4.965905666351318,0.3517856299877167
43,5.209108352661133,5.539339065551758,0.3231116831302643
44,5.302584648132324,6.521490097045898,0.2155744731426239
45,4.250510215759277,8.90509033203125,0.2879121005535126
46,4.551827430725098,5.352906703948975,0.31961819529533386
47,5.306950092315674,6.550039291381836,0.32369786500930786
48,4.873872756958008,6.491049766540527,0.24276070296764374
49,4.834197521209717,5.950172424316406,0.24746564030647278
50,3.7566072940826416,5.014963150024414,0.1704036295413971
51,4.285836219787598,5.830272197723389,0.36746153235435486
52,4.774106979370117,5.004368782043457,0.39791637659072876
53,4.331730365753174,4.62847900390625,0.22600843012332916
54,3.9889907836914062,6.165505886077881,0.3140872120857239
55,3.3696365356445312,5.984701156616211,0.2806822955608368
56,5.839202880859375,4.672020435333252,0.41781702637672424
57,4.912683010101318,5.2006144523620605,0.19537915289402008
58,4.782951354980469,5.44136381149292,0.3068600296974182
59,4.157604694366455,5.978138446807861,0.227456733584404
60,4.453529357910156,7.77027702331543,0.3750094175338745
61,7.879125118255615,6.78382682800293,0.2881031334400177
62,4.397716045379639,6.690085411071777,0.2741907835006714
63,5.5612030029296875,5.258340835571289,0.1908193975687027
64,5.813884258270264,6.7844929695129395,0.26981237530708313
65,4.5787458419799805,5.779876232147217,0.23405584692955017
66,4.419918537139893,6.096928596496582,0.20055943727493286
67,4.497158527374268,6.48478364944458,0.21071764826774597
68,7.545105457305908,8.637137413024902,0.34243109822273254
69,4.961999893188477,5.486301422119141,0.21497946977615356
70,5.4379353523254395,4.273606777191162,0.24446186423301697
71,5.348429203033447,6.157451152801514,0.36641576886177063
72,5.542613506317139,8.719830513000488,0.2878037691116333
73,6.660305500030518,6.9879913330078125,0.1868039071559906
74,4.549463748931885,6.044838905334473,0.340816855430603
75,4.9186930656433105,4.463865756988525,0.3645680546760559
76,2.879573345184326,6.503727436065674,0.2566721737384796
77,4.062300682067871,8.770401954650879,0.3002415895462036
78,4.655884265899658,6.7135467529296875,0.2618006467819214
79,5.401989459991455,5.45402193069458,0.3443160653114319
80,4.612724304199219,4.789644718170166,0.3467554748058319
81,4.778777122497559,7.402852535247803,0.33142024278640747
82,5.972773551940918,6.351939678192139,0.22272266447544098
83,5.4226908683776855,6.321208953857422,0.33086392283439636
84,5.389473915100098,5.9060797691345215,0.2037263810634613
85,4.980741024017334,8.181478500366211,0.23045898973941803
86,4.303765773773193,6.151785850524902,0.3098500370979309
87,5.965292453765869,5.772017002105713,0.2752969264984131
88,5.333166122436523,5.64996337890625,0.33952033519744873
89,4.057118892669678,6.581837177276611,0.2581004202365875
90,3.4611759185791016,7.412924766540527,0.2563819885253906
91,7.003895282745361,5.571138381958008,0.33122435212135315
92,5.414554595947266,7.281696319580078,0.25983500480651855
93,4.85813045501709,6.479254722595215,0.3066643476486206
94,6.653541088104248,4.574423789978027,0.25868168473243713
95,6.47830867767334,6.318693161010742,0.3018060326576233
96,4.7448039054870605,5.621440410614014,0.318405419588089
97,4.227784156799316,8.274612426757812,0.28169140219688416
98,6.1826605796813965,6.553336143493652,0.25399959087371826
99,5.297524452209473,7.372406005859375,0.2729613780975342
100,4.5904860496521,7.468698501586914,0.24914464354515076
101,4.997044086456299,6.525156497955322,0.3149941563606262
102,5.133530139923096,5.603018283843994,0.3141293227672577
103,4.572632312774658,5.9241743087768555,0.3441990315914154
104,3.9946014881134033,5.755463123321533,0.2708127796649933
105,3.4551455974578857,5.261133670806885,0.28809505701065063
106,6.524857997894287,5.156224250793457,0.2752918601036072
107,4.1741766929626465,5.0429511070251465,0.44262203574180603
108,5.8265299797058105,6.007217884063721,0.24340271949768066
109,5.340985298156738,8.66510009765625,0.2787875235080719
110,3.923285484313965,6.302086353302002,0.2061840295791626
111,5.605038642883301,6.169814586639404,0.3171223998069763
112,3.2096290588378906,9.08896541595459,0.22863367199897766
113,7.7526679039001465,4.103089809417725,0.27181318402290344
114,5.254918575286865,5.371799945831299,0.25650492310523987
115,5.353696823120117,5.685236930847168,0.26660656929016113
116,3.925924062728882,4.871571063995361,0.32775717973709106
117,4.9186601638793945,3.6536428928375244,0.49131059646606445
