,$\tilde{\beta}$,$\theta$,$k$
0,0.7402011752128601,-0.33765196800231934,-4.034591197967529
1,0.5918180346488953,-0.3206539750099182,-4.239820957183838
2,0.6880959272384644,-0.4131041467189789,-3.7206077575683594
3,0.6332216858863831,-0.3652709722518921,-3.960003137588501
4,0.6514585614204407,-0.3586762845516205,-3.995147943496704
5,0.6880776286125183,-0.40986910462379456,-4.111083507537842
6,0.6914142370223999,-0.3572205901145935,-4.00196647644043
7,0.6737570762634277,-0.321933388710022,-3.9658091068267822
8,0.7765786051750183,-0.4140866994857788,-3.8413400650024414
9,0.6201565265655518,-0.4397334158420563,-4.0753607749938965
10,0.6119543313980103,-0.4412083029747009,-4.004271984100342
11,0.7439906597137451,-0.3304668664932251,-4.010195255279541
12,0.6788469552993774,-0.4417297840118408,-4.216039180755615
13,0.6279065012931824,-0.2993711829185486,-4.3021697998046875
14,0.6479234099388123,-0.33026713132858276,-3.996865749359131
15,0.6816650629043579,-0.28958800435066223,-4.353329658508301
16,0.7135820984840393,-0.3329326808452606,-4.167742729187012
17,0.6835356950759888,-0.3063449561595917,-3.7729897499084473
18,0.7054818868637085,-0.31745073199272156,-4.078770637512207
19,0.6592845320701599,-0.38844096660614014,-3.939847230911255
20,0.685634970664978,-0.4085442125797272,-3.8193979263305664
21,0.7703897356987,-0.25903284549713135,-4.138251781463623
22,0.6547537446022034,-0.36587223410606384,-4.283088684082031
23,0.750693678855896,-0.3431852161884308,-4.066713809967041
24,0.668997585773468,-0.46000850200653076,-3.7340762615203857
25,0.6743983626365662,-0.375233918428421,-4.033549785614014
26,0.669891357421875,-0.3398227393627167,-4.017574787139893
27,0.6582199931144714,-0.42272093892097473,-4.09009313583374
28,0.6549335718154907,-0.4241281747817993,-4.019387722015381
29,0.7469257116317749,-0.21645863354206085,-3.917515277862549
30,0.7025562524795532,-0.32267212867736816,-3.7452352046966553
31,0.7610673308372498,-0.45639893412590027,-4.191184997558594
32,0.7357164621353149,-0.29480868577957153,-3.874695062637329
33,0.7515352368354797,-0.3027207553386688,-4.023654937744141
34,0.7596686482429504,-0.3414415419101715,-4.315077304840088
35,0.7138835191726685,-0.32555341720581055,-4.0879034996032715
36,0.7185432314872742,-0.379924476146698,-3.7029216289520264
37,0.5634167790412903,-0.3984520435333252,-3.7280101776123047
38,0.6720178127288818,-0.3186602294445038,-3.991170644760132
39,0.6750816106796265,-0.3062359690666199,-4.090229511260986
40,0.7640373110771179,-0.3996884226799011,-3.797734022140503
41,0.6874584555625916,-0.3199463188648224,-3.913213014602661
42,0.6483703851699829,-0.3512490391731262,-3.8342034816741943
43,0.7141731977462769,-0.2695683240890503,-4.004240036010742
44,0.7444800734519958,-0.39523845911026,-3.591817855834961
45,0.7740523219108582,-0.3150669038295746,-4.107168674468994
46,0.5835135579109192,-0.30431267619132996,-3.82238507270813
47,0.6809243559837341,-0.36315685510635376,-4.044370174407959
48,0.6584950089454651,-0.3341785669326782,-3.707169532775879
49,0.6996408104896545,-0.3490832448005676,-4.085373878479004
50,0.7220682501792908,-0.35005447268486023,-3.8820858001708984
51,0.7048659920692444,-0.43534159660339355,-4.312692642211914
52,0.7118440866470337,-0.3243705928325653,-3.92266845703125
53,0.6914050579071045,-0.41366779804229736,-3.7577104568481445
54,0.7470434904098511,-0.44747447967529297,-3.78810977935791
55,0.6619526743888855,-0.3735601007938385,-3.8857762813568115
56,0.676025390625,-0.3250417709350586,-4.176078796386719
57,0.6737798452377319,-0.3789208233356476,-3.9501118659973145
58,0.6950731873512268,-0.2983139753341675,-4.0785346031188965
59,0.7106204032897949,-0.41508281230926514,-3.8176708221435547
60,0.58521568775177,-0.3465173542499542,-4.009298324584961
61,0.6682395339012146,-0.38822054862976074,-4.0702338218688965
62,0.7097427248954773,-0.342922568321228,-4.027470588684082
63,0.6068450212478638,-0.2301868498325348,-3.7229390144348145
64,0.77745521068573,-0.33816003799438477,-4.017470836639404
65,0.7761657238006592,-0.49799615144729614,-3.666989803314209
66,0.6294052004814148,-0.3073813319206238,-3.93090558052063
67,0.7052621841430664,-0.418920636177063,-3.8635764122009277
68,0.7423545122146606,-0.3596714735031128,-4.06965970993042
69,0.6609253883361816,-0.36400356888771057,-4.081216335296631
70,0.6780242919921875,-0.36387526988983154,-3.6686158180236816
71,0.6959789395332336,-0.3128023147583008,-3.8613717555999756
72,0.7227818965911865,-0.301419198513031,-4.041069030761719
73,0.6462851166725159,-0.3414040207862854,-4.1437273025512695
74,0.7206478118896484,-0.3866005539894104,-3.8468313217163086
75,0.6912473440170288,-0.32541346549987793,-3.977396249771118
76,0.6665764451026917,-0.34446802735328674,-4.1460394859313965
77,0.6416997909545898,-0.3868435323238373,-3.4928324222564697
78,0.7018887996673584,-0.38657015562057495,-3.942782163619995
79,0.6718177795410156,-0.3415372967720032,-4.018503189086914
80,0.6971849799156189,-0.23324096202850342,-4.178769588470459
81,0.6889837384223938,-0.3538372218608856,-4.1620588302612305
82,0.681614100933075,-0.2860049307346344,-4.1447577476501465
83,0.7416919469833374,-0.30127233266830444,-4.096005916595459
84,0.7036797404289246,-0.3931889832019806,-3.8673582077026367
85,0.6532611846923828,-0.2340153306722641,-4.3785600662231445
86,0.7015167474746704,-0.3928866982460022,-3.960015058517456
87,0.6784992814064026,-0.4944576323032379,-4.022525787353516
88,0.7103672623634338,-0.2927880883216858,-3.797755479812622
89,0.6195344924926758,-0.4087389409542084,-3.965310573577881
90,0.5663540959358215,-0.380136638879776,-4.0801215171813965
91,0.6868000626564026,-0.389651358127594,-3.9387171268463135
92,0.5885652303695679,-0.4205949306488037,-3.6146318912506104
93,0.6344811916351318,-0.2540684938430786,-3.996577501296997
94,0.746748149394989,-0.41132792830467224,-3.9151976108551025
95,0.6907329559326172,-0.3803100883960724,-3.8798668384552
96,0.633537232875824,-0.3730621337890625,-4.1475701332092285
97,0.7087719440460205,-0.4142338037490845,-4.009230136871338
98,0.6388053297996521,-0.37554365396499634,-3.900874614715576
99,0.6402077078819275,-0.25385332107543945,-3.8197309970855713
100,0.8353205323219299,-0.46733325719833374,-3.775609254837036
101,0.723042905330658,-0.36866581439971924,-4.095457553863525
102,0.6655265092849731,-0.30152496695518494,-3.965512275695801
103,0.5883408188819885,-0.3822823762893677,-4.142408847808838
104,0.6076768636703491,-0.3382165729999542,-3.6500301361083984
105,0.789366602897644,-0.24921244382858276,-4.1927666664123535
106,0.7420775294303894,-0.39305025339126587,-3.959820032119751
107,0.7404102683067322,-0.31529954075813293,-4.011524200439453
108,0.6505588293075562,-0.35755470395088196,-3.868518352508545
109,0.7221993207931519,-0.38160479068756104,-4.009424686431885
110,0.7783611416816711,-0.32013702392578125,-4.118298530578613
111,0.7474367618560791,-0.3610875904560089,-3.986917495727539
112,0.7825647592544556,-0.2504929304122925,-3.735804796218872
113,0.7864331007003784,-0.28863945603370667,-3.970874786376953
114,0.669628381729126,-0.30262428522109985,-3.89831280708313
115,0.6103109121322632,-0.33362919092178345,-3.947636365890503
116,0.6320198178291321,-0.32719099521636963,-3.875610828399658
117,0.6034973859786987,-0.317291259765625,-3.908200979232788
118,0.6252493858337402,-0.29082584381103516,-4.177584648132324
119,0.6746789216995239,-0.27411842346191406,-3.855492115020752
120,0.6906129121780396,-0.4727252423763275,-4.0122551918029785
121,0.6360841393470764,-0.3664924204349518,-3.95310115814209
122,0.6582459807395935,-0.32689911127090454,-4.0854597091674805
123,0.6482535600662231,-0.3712987005710602,-4.060510635375977
124,0.6360394358634949,-0.2666809558868408,-3.9862430095672607
125,0.6245389580726624,-0.4031713306903839,-3.884547472000122
126,0.6004690527915955,-0.3318403959274292,-3.9696528911590576
127,0.667022168636322,-0.3488106429576874,-4.258106231689453
128,0.6689545512199402,-0.39968976378440857,-3.9706625938415527
129,0.64594566822052,-0.37780848145484924,-3.8026089668273926
130,0.6515991687774658,-0.5084776878356934,-3.6450541019439697
131,0.6911875605583191,-0.33194369077682495,-4.328122138977051
132,0.7546159029006958,-0.455049991607666,-3.8023016452789307
133,0.6189131736755371,-0.3030572533607483,-4.336026668548584
134,0.7187131643295288,-0.39281967282295227,-3.5761725902557373
135,0.6945158839225769,-0.4337027072906494,-3.9131274223327637
136,0.6752380132675171,-0.30309993028640747,-4.06590461730957
137,0.7480959296226501,-0.45394983887672424,-3.9310038089752197
138,0.719082772731781,-0.2803518772125244,-4.162010192871094
139,0.7458667159080505,-0.2653173804283142,-4.1143083572387695
140,0.5774013996124268,-0.2606373429298401,-4.1065568923950195
141,0.7072046995162964,-0.3265431821346283,-3.7874481678009033
142,0.7948009371757507,-0.3546124994754791,-4.162323474884033
143,0.6903467178344727,-0.3704341650009155,-3.871694326400757
144,0.6104727983474731,-0.32525649666786194,-3.9551477432250977
145,0.7066279649734497,-0.3642227351665497,-3.976350784301758
146,0.6636590361595154,-0.33682960271835327,-4.084239482879639
147,0.7644530534744263,-0.4407709538936615,-4.045102596282959
148,0.6423997282981873,-0.35561516880989075,-4.131503582000732
149,0.6657565832138062,-0.2725422978401184,-3.809988498687744
150,0.6467551589012146,-0.3050486147403717,-3.9933736324310303
151,0.6333854794502258,-0.3749832808971405,-4.051943302154541
152,0.6994447708129883,-0.3154277503490448,-4.124428749084473
153,0.6578198671340942,-0.3558713495731354,-4.219062805175781
154,0.7393398880958557,-0.41496920585632324,-3.9648075103759766
155,0.6680874228477478,-0.3910774886608124,-3.8940353393554688
156,0.6294798254966736,-0.3926953673362732,-3.922717809677124
157,0.6106573343276978,-0.34686288237571716,-4.051579475402832
158,0.7531116604804993,-0.3799233138561249,-3.7868728637695312
159,0.6384279727935791,-0.40444302558898926,-3.7473227977752686
160,0.7134827375411987,-0.2924118936061859,-4.2961273193359375
161,0.7072317004203796,-0.37201714515686035,-4.254469394683838
162,0.670300304889679,-0.3139300048351288,-3.984517812728882
163,0.8094787001609802,-0.4505336880683899,-4.051599979400635
164,0.680323600769043,-0.3812873065471649,-3.898505449295044
165,0.6861284971237183,-0.37487444281578064,-3.99843430519104
166,0.7610452175140381,-0.415232390165329,-3.9832286834716797
167,0.67223060131073,-0.38748350739479065,-3.918524980545044
168,0.75920170545578,-0.431768000125885,-3.7351818084716797
169,0.7722978591918945,-0.3588106334209442,-4.160123348236084
170,0.7326689958572388,-0.41998550295829773,-4.196874141693115
171,0.7397727966308594,-0.34350067377090454,-3.7183914184570312
172,0.6559956073760986,-0.3831248879432678,-3.784909248352051
173,0.7090407609939575,-0.40031054615974426,-3.9617068767547607
174,0.6453261375427246,-0.2746340036392212,-4.1756744384765625
175,0.6561830639839172,-0.3359171748161316,-3.905672788619995
176,0.6691224575042725,-0.40340811014175415,-4.071529865264893
177,0.6801924109458923,-0.44265034794807434,-3.8711471557617188
178,0.7228291630744934,-0.3439638614654541,-3.7483468055725098
179,0.7207544445991516,-0.3456876575946808,-4.033271789550781
180,0.6818976402282715,-0.3249969482421875,-4.217701435089111
181,0.5781108736991882,-0.3732471466064453,-4.221145153045654
182,0.647668182849884,-0.49569544196128845,-4.2409987449646
183,0.6944805383682251,-0.354483962059021,-4.126331806182861
184,0.6751238107681274,-0.3071179687976837,-4.102772235870361
185,0.743654191493988,-0.22209052741527557,-3.9158711433410645
186,0.6684907078742981,-0.41174235939979553,-3.9520323276519775
187,0.7385955452919006,-0.48968207836151123,-4.064178466796875
188,0.6551820635795593,-0.4143806993961334,-4.282324314117432
189,0.7479000687599182,-0.3330104351043701,-3.9112772941589355
190,0.7533973455429077,-0.3881695866584778,-3.7644283771514893
191,0.6325461268424988,-0.34162700176239014,-4.160189628601074
